title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Great Company to gain experience,5.0,"Aug 12, 2025",System used to track application was easy to navigate and use.,"After the application process and approval, tenant living could be improved by remaining consistent on fees charges for add ons and package delivery systems on site.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Culture has changed,1.0,"Aug 21, 2025",The pay is decent and when you start off as an LC there is room for growth.,Everything has changed in regards to the company culture. The culture feels so different over the last couple of years and I hope they can get back to old Equity.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Refreshing Culture with Leaders Who Care,5.0,"May 20, 2025","The company fosters a genuinely positive and supportive culture. The people here care about their work and each other, and the energy overall is uplifting. I feel especially grateful for the person I report to—there’s a clear commitment to employee growth, encouragement, and open communication. Leadership is approachable, and there’s a real investment in creating an inclusive environment that feels authentic rather than performative.","While compensation is aligned with market rates, it can feel slightly behind compared to national industry trends. That said, this is more of an industry-wide issue than something unique to the company.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Great experience,5.0,"Aug 14, 2025",great benifits and work culture,customers treating the team awful,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Great Place to Work,5.0,"Jul 2, 2025",Equity is a great place to work as evidenced by their many employees with long tenure.,Typically new hires get paid more than longstanding employees (as is the case with most companies but still sad to punish people for staying with the company),Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
"Great Culture, Great People.",5.0,"May 5, 2025","I’ve truly enjoyed working at Equity Residential. One of the best things about it is the culture — it’s inclusive, supportive, and encourages everyone to be their authentic selves. The people here are not only talented but also genuinely kind, making collaboration easy and enjoyable. Leadership fosters an environment where your voice is heard and your contributions matter. It’s a great place to grow professionally while feeling valued as a person.","Things can move quickly, which can be challenging at times, but it keeps the work exciting and engaging.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Best job I've ever had!,5.0,"May 1, 2025","#1 The people I work with. Driven, committed, and passionate about what they do. Plenty of time off including 40 hours that are not included with my vacation time. Company leadership solicits my opinion. I don't always agree with everything to be sure. But I have a voice, I use it, they listen. If you bring your A game then Equity is a great place to work.",Any company this size has bureaucracies that are slow to act at times.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Great culture,5.0,"Jul 19, 2025","Great culture and events, low stress environment","Low pay, not much forward mobility",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Good Place to Work,5.0,"Jul 10, 2025",Everyone who works here is welcoming and friendly.,No cons I can think of at this time,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Love Equity!,5.0,"May 16, 2025",The pay is decent compared to other companies.,"The commission structure could be better. Most companies give a percentage of each lease contract signed, but here each lease is worth $75 and must be split with team members.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Gives you the right tools,5.0,"Jul 1, 2025",Great opportunity to grow your career,I cant see anything wrong at the moment,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
I don't recommend working here,1.0,"Jul 18, 2025",Not many pros at this job,Underpaid and overworked. Terrible corporate management.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Collaborative Company Culture,5.0,"Jun 11, 2025",Collaborative teammates Company prides itself on culture Experienced driven employees,Top down decision making Strict hybrid policy,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Disaster of a company,1.0,"Jun 22, 2025","None at all, total disappointment.","Zero accountability, credibility or respect for profession of a Manager! Properties are ran down to only focus on sucking money out of people!",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Company Truly Cares,4.0,"May 9, 2025","There's a focus on wellbeing, and opportunity for learning if you seek it. Creativity is encouraged to improve individual properties. Equity leverages new technology to improve workload.",Recently sold buildings result in oversaturation of management positions and lack of upwards mobility.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Best place to work,5.0,"May 1, 2025",One team mentality. Equity takes care of their employees and cares about mental health.,I don’t have a true cons.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Overall Great Company,4.0,"May 15, 2025","PTO, health benefits, Company actually listens to their employees. Company Events, Diversity and Inclusion. Promotes within.",Too many changes too fast. Reducing onsite opportunities.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Not what I thought it was... A sheep in wolf's clothing,2.0,"May 24, 2024",The work is not strenuous Compared to other companies.,"Very strict about their ninety day probatiary period Taking days off Is Frowned upon in this frame and time Even if they legit, If you have kids that have Special needs or have Conditions that need constant appointments to the doctors. Not willing to work with you or Hear or ask On what's going on Just a bunch of head, nodders. We'll drop you quick If you don't meet your requirements Or expectations, But they claim to be a family oriented company, which is not true. You can be on time and do can work. And like I said, if you don't meet the needs or expectations or requirements, they will terminate you, With no written warnings, no verbals, just termination. And don't get an email from the tenants or residents that staying there will also get you Terminated quick.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Awesome,5.0,"May 2, 2025",Great environment as well as staff to work with,Residents impatience when it comes to being helped,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Great Learning Experience with Room for Improvement,4.0,"Jan 6, 2025","I have learned so much during my time with Equity Residential. The opportunity to work with different teams and at various locations has been an enriching experience, allowing me to build new skills and broaden my perspective. Additionally, the hybrid schedule strikes the perfect balance between flexibility and structure, making it a highly appealing aspect of the job.","That said, there are areas where improvement is needed. Changes within the company often happen with little notice, which can make it difficult to adapt and plan effectively. Additionally, favoritism among the office can sometimes impact the overall sense of fairness and morale.""Great Learning Experience with Room for Improvement""",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Good Company,4.0,"Apr 9, 2025","Culture, Structure. Feedback is constructive. Leadership appreciates efforts and demonstrates as such.",Similar to most public and or large organizations. Inertia to change and sometimes unclear about why things are implemented.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Wonderful place to work for!!!,5.0,"Apr 1, 2025",-The people -Outstanding upper management -excellent benefits -meaningful work -growth opportunities -Best real estate group to work for in the area,"-some residents are mean but that comes with the job -other than this, no cons",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
"Great company culture, people, and benefits",5.0,"Apr 12, 2025","Honest, ethical organization that listens to their employees and takes action. Great overall comp package.",Nothing to note at this time,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Empowering environment for driven individuals,5.0,"Mar 23, 2025","EQR recognizes and rewards people who take initiative and work hard. The leadership is supportive, the work is meaningful, and there’s real opportunity to grow if you’re motivated and committed.",No cons to share at this time.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Leasing Role Pay,3.0,"Apr 4, 2025",You receive a lot of help from other employees and get good benefits.,Split commissions can lower your pay since it is pooled even if you do most of the work.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Staff Accountant at EQR,4.0,"Mar 11, 2025",-Great learning experience -Friendly and supportive people -Able to work from home,"-Busy season exists, but at least it's much more tolerable than one of the big fours which I transitioned from -The 2 hour commute for me every 3 days -Emphasis on 3 days in the office",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Great Work Environment with Supportive Leadership and Opportunities for Growth,5.0,"Dec 12, 2024","Listens to employee feedback through Engagement surveys, townhalls, corporate huddles, onsite huddles, employee taskforce groups and then creates change as a result. Growth opportunities locally and nationally! We have growing expansion markets. Strong DEI team that promotes inclusive behaviors and creates webinars, panels and content for us to explore and grow as a team.","This is a fast paced, high volume industry. If you prefer a more predictable slower pace in the workplace, multifamily onsite roles may not be for you. However we do have corporate positions that offer remote and other department roles.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Awesome company!,5.0,"Mar 20, 2025","Totally positive environment! On-site teams or happy with work ethics ,culture, mission.",Need more development in Atlanta,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Good Experience,5.0,"Mar 20, 2025","Benefits, fair compensation and responsive human resources",i dis not have a negative experience,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Good to gain experience,3.0,"Jan 13, 2025",They try to have an emphasis on diversity. Opportunity to grow if you are willing to relocate,"Below average pay compared to other companies making it hard to fill positions. Very corporate environment and can feel forced and fake. No company culture. Boring company events, Lackluster benefits. Very much about who you know to advance you to the next position.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Great Company! Great Team!,5.0,"Mar 5, 2025",Great Company! They really care about their employees.,There are really no cons.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Company Cares for Shareholders and Residents over Employees,3.0,"Sep 4, 2024","Prior to COVID, this was the most amazing job and so fun! The best part of the job is the people you meet, showing the community and apartments. If you are lucky, you may have a great and supportive Community Manager and coworkers, as I did. Depending on the location, the residents can vary. The benefits are good.","When push comes to shove, the company will support and do what is best for the resident first, not their employee. The pay increases are very minimal. My hourly rate only went up $1.86 In 4 years, despite being an employee who worked very hard.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Great company,5.0,"Mar 4, 2025","Diversity, growth within organizations training and pay",Lots of responsibility and long hours,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
"Great Staff, Poor Upper Management",3.0,"Feb 27, 2025",Money I must say was really great.,Upper Management lacked leadership skills & were bias.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Still Enjoying the Ride!!!,5.0,"Jan 17, 2024","As I embark on my eighth year with the company, I find myself reflecting on how this journey continues to bring me immeasurable joy and fulfillment. The sense of belonging to a company that champions inclusivity, fosters inspiration, and extends unwavering support has profoundly shaped my personal and professional growth. My experience at Equity has been nothing short of remarkable, and it's due to a myriad of reasons. Firstly, I feel truly seen – not only in the sense that my progress is nurtured, but also in the way I am continuously motivated, challenged, and, most importantly, celebrated. This profound sense of acknowledgement significantly contributes to my overall well-being. In a climate where organizational changes have become the norm, I am immensely grateful for the transparency and openness demonstrated by our leadership. Their considerate and inclusive approach to decision-making ensures that every member of our team feels valued, even in discussions and choices in which we may not be directly involved. This commitment to transparency has cultivated a deep sense of care within me, reinforcing the notion that my voice matters and my well-being is genuinely considered. As I look ahead, I find myself filled with an enduring sense of belonging and enthusiasm. Equity isn't just a workplace to me – it's my home. I am eager and inspired to continue growing alongside the company, knowing that my journey here is nothing short of extraordinary.",Overall none at the moment.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Best place to work,5.0,"Jan 6, 2025","Co-workers are fantastic treat you like family, set you up to success provide you with all the training necessary to grow in your role and prepare you for advancement within. Excellent place to work HIGHLY RECOMMENDED.",There is none to say,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Where to start,2.0,"Jan 9, 2025",Company has good benefits and apartment discount if you’re part of the maintenance team.,I wouldn’t recommend working in the Santa Clarita area. You either get fired or get forced out. They have a lot of turnover with employees there due to management.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
5 Stars - Exceptional Company with a Supportive Legal Team,5.0,"Aug 28, 2024","The transition from law firm to in-house has been seamless given the fact that EQR truly values its employees and fosters a collaborative and supportive environment. Leadership is top-notch, providing guidance and mentorship. The work is fulfilling and provides variety and the culture here really has a strong emphasis on work-life balance, which is refreshing in the legal field. I appreciate the open communication channels in the company and career advancement opportunities. We have a hybrid work structure, which is appreciated. Overall, I highly recommend EQR.","While it has only been about six months, I can honestly say I do not have any negative feedback.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Work Experience Review,5.0,"Oct 8, 2024","My time as an Investment Analyst at Equity Residential has been incredibly rewarding, offering numerous opportunities for professional growth and development. One of the biggest pros of the role is the learning environment. The learning curve is steep but highly rewarding, as you gain exposure to a variety of deal processes, from initial due diligence to finalizing transactions. This hands-on experience provides a deep understanding of the real estate investment landscape. A major advantage of the role is the level of deal exposure. Analysts are involved in various stages of the deal process, providing a unique opportunity to see how deals are structured and executed. This is complemented by the collaborative nature of the work, as you have the chance to interact with different teams across the company, including asset management, finance, and operations. This cross-functional collaboration is not only enriching but also gives a holistic view of how various elements contribute to successful investments. Another key benefit is the potential for growth. With the high pace of learning and the continuous exposure to new challenges, there is a lot of room for career advancement. Equity Residential fosters an environment where initiative and hard work are recognized, making it a great place for those looking to advance within the field of real estate investment.","One of the main challenges of the Investment Analyst role at is prioritizing the workload, especially when you're starting out. The learning curve is steep, which can make the initial adjustment period quite intense. Balancing multiple projects, tight deadlines, and the detailed nature of the analysis required can be stressful, particularly as you work to master the various aspects of the deal processes. However, this intensity can also be seen as a part of the growth experience, as it encourages you to quickly adapt and build strong time management skills.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Frustration,3.0,"Oct 4, 2024","Equity has a strong and positive culture where everyone supports one another, and you feel welcome to contribute ideas.","Equity simply does not staff their communities properly, which leads to tremendous stress on those operating the individual properties. Lack of staffing is a constant with Equity, and residents ultimately pay the price. They believe in ""FLEX"" staffing, wherein they share staff members between several properties, as needed. Shoestring staffing is how I like to consider this practice, and although employees question why they will not staff properly, nothing changes.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Fantastic Workplace: A Glowing Review of Equity Residential,5.0,"Apr 26, 2024","1. Supportive and Inclusive Culture: A welcoming environment where diversity is celebrated, and everyone feels valued. 2. Opportunities for Growth: Clear and ever-evolving paths for career advancement, with ample training and development resources available. 3. Meaningful Work: Engaging projects and initiatives that make a positive impact on society or the industry. 4. Collaborative Team: A spirit of teamwork and cooperation among colleagues, fostering innovation and creativity. 5. Work-Life Balance: Flexible schedules and supportive policies that prioritize employee well-being. 6. Strong Leadership: Visionary leadership that inspires confidence and guides the company toward success. 7. Great Benefits: Competitive compensation packages, comprehensive health insurance, retirement plans, and other perks. 8. Transparent Communication: Open communication channels that encourage feedback and ensure everyone is informed. 9. Social Responsibility: A commitment to corporate social responsibility and community involvement. 10. Fun and Positive Atmosphere: Company events, team outings, and a positive workplace culture that makes coming to work enjoyable.","EQR is always keeping ahead of the curve and utilizing the most up-to-date technology and finding efficiencies. If you are not very tech-savvy, this could be a con.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
LC at EQR,4.0,"Jan 22, 2025","Coworkers and training are great, lots of opportunities for growth","Customer service work is hard anywhere, none particularly extra here",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Amazing company,5.0,"Jan 3, 2025",The teamwork! I could always reach out to anyone within the company and knew I would receive help. Senior Management was so helpful.,I would say the pay.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
A great company full of great people,5.0,"Sep 9, 2024",Everyone at this company is amazing. They are some of the most talented and helpful people. Everyone is also very kind. The work is interesting with many different projects going on both within your function and throughout the entire business. Overall great working environment.,Sometimes feels like there is not enough hands to get all the projects done. It can be hard to get into the company from an entry level position that is not on properties.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Pitiful,1.0,"Dec 31, 2024",They offered good benefits and a decent amount of time off.,"Management, or lack thereof, did not value residents and prioritized profits. I noticed a big difference in how management encouraged staff to treat residents of market rate apartments vs subsidized/low income apartments. Could not ethically stay with a company that has this type of culture.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Management is very unprofessional violating every NYC and Federal law.,1.0,"Jan 7, 2025",There isn't any reason to work for this company.,"Very nasty, unfair, and unprofessional people. All of them should be fired. They purchased buildings from Donald Trump and completely ran them to the ground.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Good Company to work at,3.0,"Jan 9, 2025","Good employee benefits, discounts on rent","Shady upper management, dishonesty within the team",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Overall positive experience,4.0,"Sep 13, 2024","- Thorough training plan, with a very supportive manager who knows how to break down information and explain concepts in an easy to understand manner - Great coworkers who are friendly and there to help with questions - Decent compensation and benefits - Company appears to be making efforts to develop employees and promote/hire internally.","- Certain coworkers come across as insensitive and demanding. - Q4 gets very busy and there's no work-life balance for that period - The workload splits are very unequal, some people in expansion markets get overworked.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Best Company - Employee Experience and DEI focused,5.0,"Apr 24, 2024","Over the 15 years, I have worked with EQR, the leadership and my teammates have become stronger allies in our space and the focus on DEI is beyond compare with other multifamily companies! The focus on the employee experience with surveys, townhalls, appreciation days, leadership summits, DEI webinars/speakers, community service opportunities and strong values has never been more prominent in my worklife everyday.",We continue to find our way in providing the best service for our customers and employees but this has included changes in our business model that we continue to streamline. There will always be discomfort with change but we are in it to win it and working together to make it happen!,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Loved it!,5.0,"Nov 19, 2024",Best place I ever worked. The team in Chicago is awesome.,"This might be a con for some but, like I said, I loved it. It's a very fast pace environment.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
"Amazing people, great place to work!",5.0,"Nov 24, 2024","Great people, everyone has your back including upper management. Good pay great properties. Really good benefits.","Incentives were great until this year, holiday dates were fewer than past years.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Pros and cons,4.0,"Dec 19, 2024",and cons,Low pay and high stress,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Kindergarten management,1.0,"Dec 4, 2024","They will allow their sleep deprived, burned out underpaid workers to make mistakes. Managers are ALWAYS quitting so it's a good stepping stone","You will be burned out helping other buildings you didn't sign up for and paint apartments constantly even if your a porter ,concierge or manager",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Equity Residential is a GREAT PLACE to work!,5.0,"Aug 29, 2024","The people you work with are fantastic! The benefits package and pay are competitive ... They really want you to succeed here. Managers are great at their jobs and want to see their employees growing and promoted! If you're a forward-thinker and a team player; who’s looking to get involved, be engaged while being a part of a cohesive team performing meaningful work - Equity Residential is the place to be!",There really are no cons…,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Tax Coordinator Pay,4.0,"Dec 8, 2024",Great company values and community,Management does not trust you. They micromanage and overwork none regular hours.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Very Happy Here,5.0,"Sep 10, 2024","I really love my coworkers and I think management is really great. They're very professional and they're people I really enjoy working with. I also love how much I interact with people, it makes the job fun getting to talk to so many different people!",Sometimes the work can feel a little bit repetitive. But I think this is typical for any job and I really don't mind it too much!,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Sales,2.0,"Oct 23, 2024","There are not many pros to job anymore since they centralized a lot of parts of the job, but location of buildings.",commission structure changed so if you are a top performer you make less since you now have to split with whole team.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Good place,5.0,"Dec 2, 2024",I like my time here,There is a lot of unhappy people,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
It was all good just a few years ago,3.0,"Feb 20, 2024","Rent discount, great benefits, some great people.","My experience changed in 2020. The company went from a company about people to a company about zoom meetings, less people contact(with residents and co workers). My last RM was never around. I would get a visit twice a month maybe. She seemed uninvolved and distant. Made it very difficult to form a trusting relationship. Company is very into DEI. So much so that it makes it impossible to effectively manage employees. Honestly, when I started over a decade ago, I thought of the company as one of the most progressive companies I've ever worked for. Going all in on DEI I feel was very unnecessary and very divisive.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Collaborative and Growth Oriented,5.0,"Aug 29, 2024","Equity Residential has been in business for 30 years and it is easy to see why, its employees are the key to its longevity and ever expanding, thriving ventures. The company is committed to employee development, upskilling and promoting from within. It is a great environment that emphasizes work-life balance and is committed to creating and maintaining fantastic company culture.",No cons I can find at this time.,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Positive New-Hire Experience,5.0,"Aug 1, 2024","I am 1-month into employment, and my team is great. The training is very straightforward, The pay is well above average for this position. I feel that I do have the tools to succeed in this position as my first full-time job.","If you value weekends, or have a family who work a typical 9-5, Mon-Fri schedule, you will have a skewed work-life balance. Few holidays and average-below average PTO, Very average/below average benefits, ex: 401k match of 4% after 1 year.",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
concierege,4.0,"Oct 22, 2024",Its a great place to work as a student,i dont believe they have any benefits ive been fulltime for a while and asked about them and was never told anything helpful,Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
Amazing Opportunity To Serve And Teach,5.0,"Aug 26, 2023","There Are So Many Ways To Apply Oneself In A Positive Atmosphere, Helping Community Members Enjoy The Full Benefits Of Residential Management And Property Maintenance; A Great Place To Work Where Others Do Not, Which Is Very Rewarding As You Are Welcome And Made A Part Of The Community, Because You Truly Care!","Needs Further Coaching Of Staff To Adhere To Building And Electrical Codes, Further Training And Continued Engineering Maintenance Education Required As Problems Continue To Arise From Previous Failed Service Maintenance Practices And Bubblegum Patch Techniques; It's Concerning When Plumbers Don't Even Use A Product In Which Other Technicians Do And Don't Understand How Damaging It Will Be To The Company Property In The Present Future; Other Staff Are Disgruntled And Appear To Take Acts That Inherently Are Disrupting In Every Aspect Of Maintenance Occurrences....Still, Buildings Can Be Saved....",Equity Residential,EQR,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm
