title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Great company to work for,5.0,"Oct 6, 2025",Fellowship structure consistency always trying to improve,Communication between management and maintenance and residence can be biased,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
It's great!,5.0,"Sep 19, 2025","Recognition for work! Ideas are never shot down, but embraced. Great benefits too!","Hard to move up the ladder. Once you get into a managerial position, it seems like growth is very slow.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great company culture,5.0,"Sep 30, 2025",Great management and company culture,Depending on the department little room for growth,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Good company,5.0,"Sep 24, 2025",Discounts on rent and competitive 401k match,Leasing consultants work on Saturdays.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
"Great culture, hard to grow",4.0,"Sep 9, 2025",The culture is unlike anything else. People can be very kind,"The company is small so without relocating, it can be hard to grow.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Overall great company,4.0,"Sep 7, 2025","Work life balance, fun work environment, benefits","Pay, opportunity, residents sometimes are a headache",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great company to work!,5.0,"Aug 20, 2025","The people are amazing, I had an great experience with everyone I interacted with.","Even tough the benefits are great, I wish the base pay was higher.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Onsite vs. Corporate,3.0,"Jun 14, 2025","This is a hard review because I'm trying to do an average of my thoughts working onsite vs. thoughts about corporate. - I had an amazing manager & team to work with. If you work onsite, your team will absolutely make it or break it for you. - Give you your vacation all upfront, no need to wait for your vacation to accrue. More companies need to do this! - Fun outings & appreciation weeks planned for onsite staff - Christmas & year end bonuses","- If you are Asian, RUN! During Covid, the company did all these initiatives around ""Black Lives Matter"" - sent out a company wide email about the situation and how they were going to donate money etc. Around the same time of the BLM movement, ""Stop Asian Hate"" started as well. There were no initiatives for the ""Stop Asian Hate"" movement so I called the CEO out on this. I had a call with him and he basically said, ""they can't comment on all situations happening in this world"" LOL. Obviously, this is a publicly traded company so they had to do something for BLM. But to be told that your race movement isn't as big of a problem as the other race really rubbed me the wrong way. Either say something for everything or do nothing about everything. I left the company a couple of months after that all went down. (I reapplied years later just to see what would happen and they immediately turned me down haha even though my manager said he would rehire me in a heartbeat. Companies hate to be called out on social issues.) - You have probably seen this word floating around in these Glassdoor reviews for Camden - ""cult vibes"". There is definitely a weird, cult-y aura in this company which sometimes can be good (if you're their favorite), but then sometimes you wonder if everyone is just fake or an NPC",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great Place to Work,5.0,"Jul 31, 2025","Stable company with great benefits, competitive pay, great culture, support from everyone around you, and room for growth.","This company does a lot of things right, and it is difficult to find much negative to say.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
great company,5.0,"Aug 21, 2025","great benefits, friendly coworkers and career growth",not many that i can think of,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Fantastic Place to Work,5.0,"Aug 6, 2025","Forward thinking, supportive environment. Good work-life balance. Opportunities for growth. High engagement.",Commute to the office can be tough.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Camden Property Trust Lives up to Their Values,5.0,"Oct 11, 2024","I wish I found this company sooner. I have been in the multifamily industry for over 20 years, and this is by far the best company I have worked for. The culture is second to none. Camden truly cares about their employees, their residents, their vendors, the community at large, and all the relationships that manifest out of exceptional service. Our leadership is stellar providing unlimited support and insist on us in keeping a healthy work-life balance. They provide quiet hours for our maintenance teams, great benefits, stock options, upfront PTO, and my favorite employee perk is the guest suites they allow employees to stay in for only $20 a night! I truly love the people I work with. Everyone, and I mean everyone, from the top down, is always willing to help when called upon. At Camden, you have a voice and never feel like a number- they see the value in each and every employee and treat us with care. Camden just feels like home, and I am so grateful that I have the opportunity to work where I do every day.",It is difficult to find a con with Camden. The only thing I can see as a potential negative is that we don't have a larger presence in my current market. Looking forward to the growth that is coming and for more people to have the opportunity to join the Camden Family.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great Culture,4.0,"Aug 7, 2025",Good culture and great team environment,"none yet, great experience so far",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Overall great company,4.0,"Dec 4, 2024",So many great benefits with additional add ons from the company. Yearly raises and bonuses as well as the opportunity to earn monthly and quarterly bonuses. Everyone I have met in this company is friendly and fun. I’m not sure if it’s the culture that keeps people this way or they hire people this way to keep the culture but everyone is nice and outgoing.,"Limited room for growth in the Contact Center but it can also be seen as a positive since leadership rarely leaves ( a good sign of a good company). I work overnight so it’s a bit more limited but what is nice is that you have the ability to apply for different departments/roles and the supervisors are supportive and encouraging. I personally haven’t applied for any other department at this time but there have been other agents that have while I’ve worked here and they were able to make the transition into a different position. Newer agents have the ability to make more than older agents starting out but this isn’t exclusive to Camden, the Contact Center or the position as a Customer Relations Advisor, as it’s common in most companies and jobs that new hires make more due to budgets and other things being reevaluated every year.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great company,5.0,"Jul 24, 2025","Leadership 
Culture 
Work environment
Work life balance",No cons at this time.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Loving it here!,5.0,"Jun 5, 2025","The staff here at Camden is incredible. Everyone is extremely helpful and friendly! I have received a very warm welcome from everyone I have had the pleasure of working with so far! The interview process was super smooth and stress-free as well, I would highly recommend this company.",There have not been any cons. It truly is a great work environment.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Oracle Fusion Techno Functional Consultant,5.0,"Jul 21, 2025",Employee Satisfaction and Cultural Diversity,ultant,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Mostly good things,4.0,"Feb 20, 2025","Good culture for a corporate company Management, especially at a corporate level, is quite good. I've had the opportunity to meet Ric and Keith Opportunities to grow Incentive pay is quite fair Fair yearly increase in wages Stock purchase opportunities Healthcare coverage opportunities PTO","Rent discount is poor. I cannot afford to live at the property I work at. I get that's how it goes with Colorado, but it's not ideal. I know a lot of fellow LCs that don't use the discount because of this which is unfortunate as this should be one of the biggest perks of this position. From many people I have talked with in addition to my personal experience, it is typically difficult to move up within the Denver Market.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Stable company,3.0,"Jul 10, 2025",Camden is a very stable company that cares about their employees.,There are lots of charges.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
The Greatest Company!,5.0,"Oct 9, 2024","Working at Camden has been transformative for me, we have amazing perks including healthcare, retirement plans, paid time off, guest suites across the nation, etc. that go above and beyond industry standards. I also think that the leadership at Camden plays a role in cultivating a positive workplace, we are offered mentorship and growth opportunities. I have met some of the most amazing people working for Camden that I have traveled with and have become family. We have spent holidays at my parents' house with each other and celebrated birthdays and special moments with one another.","Managers not willing to give their staff one Saturday off a month, as this causes employees to feel like their time is not as important. If you would like to have a Saturday off, you are more than likely going to have to use vacation time. This does not create the same work to life balance as my peers and can only make plans to see my family or attend special events, if I use one of my benefits the company provides me. Now this is not the case for all teams, but unfortunately there are select managers that will not budge. I will say that I do not believe the company encourages this.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Sucked,3.0,"Jun 3, 2025",Discount on rent was fab. The rest a drab.,Working every weekend and not knowing that they picked and chose who could work from home during covid broke me. Why was this not offered to people everyone?,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
"Under paid, over worked, and Nit-picked",3.0,"Oct 10, 2024","Work from home. They provide equipment, Good vacation time. They pay for education. Most of the culture is genuinely nice and sweet.","Phone Wrap time is too short. 1 min between annoying and crazy people is not enough. Management nit-pick everything! If you do something right one day, and then make a small mishap the next day on the same thing, You hear about it from two managers. The Lunch schedule is ridiculous. Why am working at 12. Then going to lunch at 6? We're not scheduled time to review our calls reviews, emails about coaching or other issues that come up. An CCC agent is a sales rep, resident advisor, technical support, we have to know account and payment stuff, and work emails at the same time. Uou habe to ask for surveys that we don't see a return on. Other then more coaching opportunities/nit picking. The department is consistently rotating employees.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
I love the company,3.0,"Feb 21, 2025","The company is great! I love everything about them. I love the benefits, the why they take care of the employees, they really do care for everyone that works for them","I wish they would have a better training program, They only had one day on training for me and I had to ask for an other day to train with my mentor. The girl I work with was not the easiest to work with, The whole team gets along and you can tell, I am the new girl, not as welcoming as I would have liked",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Diversity at its finest,2.0,"Oct 30, 2024","The staff at the properties are mostly all hardworking team players ""mostly."" Benefits are reasonable and not all that bad as long as your single or don't have to put your family on it otherwise there goes half your check.",No bonus for anyone under manager/ supervisor and even those bonuses are a slap in the face. The put teams and properties against each other constantly trying to out shine the other. Completely oblivious to the fact that it's divides us. Only 20% off rent and then gives this petty excuse saying it benefits us to pay rent because the taxes we'd owe at the end of the year would be astronomical when in reality it could easily not have any taxes owed if they truly cared about their employees. The pay is at the bottom of the list they will pay you the bare minimum. There is a $8 pay difference between tech and supervisor which is morally wrong but they don't care They don't pay you for your sacrifice when on call you will just get straight time until your over 40 hours.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Camden is AWESOME!!!!!!!!!,5.0,"May 15, 2025",Great place to work because of the team work and the coworkers,truction superintendent,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Changed For The Worse,2.0,"Mar 7, 2025","Specifically, this review will be for anyone who is working on-site (managers, leasing agents, maintenance) and I'll start with the good here. When I first started with Camden it was great. Good pay/benefits, lots of opportunity for advancement, good people, residents and employees were treated well.. Support systems are great - you'll have someone to help cover all of your bases and aren't expected to do or know EVERYTHING (all budget responsibilities, contracts, invoicing, etc. for your property like other companies.) There is some beauty to this company (even still). Mainly, the people you work with day in and day out. These people are the reason you stay (even more so as a manager who hires them). I have a special place for all of my team members I've worked with over the years and will likely keep in touch with most of them.","That said, a lot has changed over the years.... We removed simple amenities for the resident's enjoyment - just the little things! No more coffee downstairs, no more resident events, just to save money. Then we organized our structure which typically eliminated one manager position and one or more leasing agent PER PROPERTY - gone are the days where Leasing Agents can get promoted to Assistant Managers, AMs to CMs, so on so forth. There's just simply no opportunities available because the workforce was cut down so much. Why?? It saved the company over a million dollars a year. The result other than money savings? Employees are overworked and burnt out, residents are less confident and feel like we don't care as much anymore, and residents are really left out to dry in most scenarios - none of this money has been added to budgets and Operations funds continue to shrink year over year. Most of the money goes to Capital asset preservation funds (this is 100000% needed, don't get me wrong). That said, hundreds of thousands of dollars worth of ideas and plans get shut down every year because Camden dimply doesn't want to invest in resident satisfaction anymore. We're making sure our properties are ready to be bought by someone else, not improving the lives of our residents (Camden's alleged mission statement). Results also don't matter to upper management. It doesn't matter if you always meet or exceed goals year over year if you don't ""drink the kool aid"" in this politically based hierarchy. You have to fit the bill of the cult like personality/fake cheerleader image they want if you want to advance. I've seen multiple managers denied opportunities or lose out to lesser managers purely because the lesser manager doesn't fit the cheerleader bill. They're level headed, calm, and effective at their jobs and get punished for it. Versus, someone whose property has high turnover, is messy, misses budgets, BUT is over the top friendly (often times spending more time talking than doing actual work) and they go to EVERY company event. The overly friendly person who gets mediocre results gets the promotion over the better performer that is more even-keel and may miss events because life gets in the way. Lastly, to really nail home the point that good employees don't matter as much as money... I've seen multiple properties be sold. It's part of the business and it happens. However, when a property is sold and, inevitably, employees need to be let go, Camden decided to NOT retain the FANTASTIC employees who have years of experience and keep the ones that have been here for a fraction of the time, a fraction of the experience, and a fraction of the value. Why?? Yet again, MONEY. Get rid of the great employee who does everything right because they make $4 an hour more and keep the one that's still learning what left vs right is because they're cheaper. To summarize, their mission statement should be as follows ""Guided by our values, we are committed to being the [most profitable] multifamily company by providing [mediocre living] to our customers [and maximizing value for our shareholders instead].""",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great place!,5.0,"May 17, 2025",Love my time at Camden so far! You're surrounded by such warm and welcoming individuals it's a breath of fresh air!,"I don't have any cons, honestly",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Very little growth opportunity,4.0,"Apr 15, 2025","Great company culture, pretty great benefits, the job itself is fun, the people are great.","After nesting, the growth opportunity was significantly cut down. In my market, there are 3 sales manager positions total. This leaves most LCs who want to advance in a tough position.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
5 Star Work Environment,5.0,"Feb 24, 2025",Our benefits at Camden are wonderful and new benefits seem to roll out yearly! Out teams are trained to perform and have tons of support from managers and peers alike. Office staff does not work on Sundays. Lots of time off benefits that stack up with tenure!,No cons that need corrected as far as employee happiness.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great place to work,5.0,"Apr 18, 2025",Supportive and inclusive company culture Great opportunities for growth and development Competitive benefits and generous PTO Leadership that truly recognizes and supports youStrong sense of teamwork and community involvement Open communication and transparency,Some systems and processes could be more streamlined,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Not what it used to be,2.0,"Aug 15, 2024",There’s a fake attitude to make you feel like your managers happy you’re there. Health insurance is decent,Honestly over the last year it’s really gotten bad. The management has really made life for you miserable while pretending everything they’re doing for you is your benifit. Be ready as maintenance to work until 6 and work 10 days straight and when you’re not working those 10 day straight you’re short staffed half of the week while that person is off. They’ve obliterated bonuses completely so you don’t get that anymore. They’ll buy you lunch once every few months if you go above and beyond breaking your back to (hopefully) get recognition for it but it won’t go past your property manager. They’ve directly instructed all office staff..even leasing..to micromanage maintenance telling them how to do their job and asking why things aren’t done yet..all day every single day. You’re made to feel that if you don’t get it done as they request when they demand it that your job on the line (because it is) d yourself a favor and just don’t even bother. Many people have left that had 20+ years with the company over the last few months because of how bad it’s gotten and can’t take it anymore. Just don’t,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great Company,4.0,"Apr 11, 2025","Great company and they own all of their properties so you dont have to deal with unreasonable owners. I worked in Chula Vista 7 years ago, my team made working in property management so much better.","Maybe more pay would of kept me, or a pathway for leasing agents to move up. Also, I got tired of never having a weekend of.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great Place to Work,5.0,"May 27, 2025",Supportive Learning Environment Steady Project Pipeline Strong Leadership & Mentorship Collaborative Culture Compensates well,Lacks a vehicle allowance benefit,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
awful employee support,2.0,"May 19, 2025",- decent commission - mentor/mentee program - employee stipend for work clothes,- micromanagement - did not care about employees - did not care about covid exposure,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Construction Superintendent,5.0,"Apr 25, 2025","Great peers and leadership groups, Employee focused company, Room to grow and expand knowledge,",truction Superintendent,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Amazing workplace,5.0,"May 16, 2025",Culture and pay! Great place to work. Camden often solicits employee feedback and actually applies ideas.,I cannot think of any.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
The cult of Camden,1.0,"Feb 12, 2025",You get a rent discount. That’s it.,"If you don’t fit in to the superiors or managers “norm” then you get singled out, ridiculed, deemed as an aggressive employee, just because you don’t smile 24/7 and act like the manager is heavens gift to Camden. Very cult like feel of you have to be in line with exactly how they want you to be even personality wise or else the manager will make your tile spent at Camden a nightmare.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
"Overall a positive place, with some room for improvement",4.0,"Oct 2, 2024","The company places significant trust and responsibilities on its employees, provided they deliver strong performance. However, underperforming workers often face closer supervision and micromanagement. Some managers genuinely care about their teams and put in the effort to advocate for their needs and success.","The culture seems to be deteriorating. Promotions have been given to people who prioritize pleasing their superiors and meeting metrics, than to individuals who make thoughtful and sensible decisions. On more than one occasion I've seen people passed up for promotions because they spoke out against a new initiative when they were instructed to conform. I see sweeping changes being made to address issues in a problematic community, but in the process, they're undermining the effective systems of those that are performing well. Compensation is not competitive. We're losing talent at an alarming rate.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great culture!,5.0,"May 2, 2025",Love the people that I work with and resources available to ensure you succeed.,There is a lot of tenure so it can take some time to grow.,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
I love my job!,5.0,"Oct 10, 2024","Where do I start? People that care, a job that's fun, the day to day is always different, people that love being around people, and overall I just love coming to work because of so many different reasons / levels.","Getting yelled at by disgruntled people. However, we just have to remember we work where people live, which adds an extra layer of frustration. They want to love where they live at the end of the day. This job teaches you how to look at the positives!",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
"Fake personality's, and nit-picking",2.0,"Jan 16, 2025","Vacation time, work from home.","Everyone you talk to in a management role is fake beyond belief! They claim to be invested in your success, but they try to make themselves look good by nit-picking everything! If you do anything wrong, expect an email with ""coaching"" and then have that be called into question during your next conversation with management. There is too much pressure to keep all calls under 10 minutes, escalation codes under 2min, and hold times under 5min.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Camden Property Trust,5.0,"Apr 10, 2025",The work life balance is great. Management is very receptive to feedback. All around a great company to work for.,"There are no cons to working here,",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great company to work for.,5.0,"Apr 8, 2025","Job security, great people. Great pay and good benefits","I find there is no cons with company, this is the best company that I've worked.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Camden Property Trust,5.0,"Apr 25, 2025","Opportunity for Growth
Great Leadership and support",None to think of at this moment,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great Company and Culture,5.0,"Apr 9, 2025","supportive teams (onsite and offsite), training opportunities year around, great medical benefits, opportunities for growth/career advancement.","work most, if not all Saturdays.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Worth the Work,5.0,"Jan 16, 2025","You get what you put in! Going the extra mile, paying attention to detail, communicating respectfully and confidently, and making a point to meet as many people as possible all contribute to success.","You get what you put in! If you stick with the mindset that ""that's not my job"", then be comfortable where you are, and even then, you have to stay excellent at that.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Love it!,5.0,"Apr 9, 2025",-great work and home life balance -great benefits,the mentor program is amazing but wish it was a bit more detailed,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Excellent,5.0,"Apr 16, 2025",Camden is a Great place to work,Lack of opportunity for growth,Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
Great place to work,3.0,"Apr 7, 2025",Collaborative team environment with good perks.,"Salary pay was low, but was off-set with other employee perks and benefits.",Camden Property Trust,CPT,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Camden-Property-Trust-Reviews-E2418.htm
