title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Enjoying the Company,5.0,"Nov 7, 2022",There is a wonderful culture with many opportunities to help grow the company.,There are a lot of opportunities and sometimes it can be hard to chose what to focus on.,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Family Company,5.0,"Feb 23, 2020",Everyone feels like family. Most employees stay with the company for a while creating a real family.,There are a lot of changes within the industry to keep up on.,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Miantanence,4.0,"Nov 14, 2018","benefits , people , hours money, excitment",termination terms are non negotiable no mater what conditions where and the offense,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
OFFICE ASSISTANT,1.0,"Feb 15, 2016","The love of people, helping others, resolve situations, make others comfortable, know they can count on me to be there.","They talk behind folks backs and laugh, lies, not sharing in work don't care about family situations.","UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Great place to work,5.0,"May 2, 2021",Great salary and incentive along with seasoned and supportive corporate staff,All the cons that go along with property management,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Hard work pays off,3.0,"Oct 26, 2020",Great corporate support and fair salary for the amount of work and hours necessary,"High stress, long hours, company fails to invest in older properties","UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Lies lies and more lies,1.0,"Dec 19, 2021",None unless you love getting lied to then this is a great place. Plan on hating your job? Apply today!,"Promise you promotions and pay increases never deliver. Pays 15.00 an hr though they will tell you 21.00 when they hire . I'd stay away from all locations especially cranberry twp, pa","UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Best Company,5.0,"Dec 14, 2020","Cares about their employees, many growth opportunities, great working environment.",None that I can think of.,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Great Company,5.0,"Dec 14, 2020","People are very accessible, lots of growth opportunities",None that I can think of. Pretty good place to work.,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Fast growing company that’s great to work for,5.0,"Sep 17, 2021",Plenty of opportunities in this company,Training from corporate could be better,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Okay,3.0,"Jan 27, 2022","Decent pay, benefits and paid time off",none that I can think of,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Great Place to Work,5.0,"Nov 27, 2017",Feels like family. Everyone is accessible.,None at this moment. Pretty great so far.,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
sales assistant,2.0,"Sep 9, 2015",easy work nine to five hours,not much room for advancement. Family owned business.,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Community Manager,5.0,"Sep 6, 2017",Great work place environment for everyone,No Cons that I can think of,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Not a bad company,4.0,"Aug 1, 2022",All major holidays off payed.,Working in outdoor climates all year round.,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
It's alright,3.0,"Oct 11, 2021",Pay rate was okay I guess,Managers were ridiculous and very sneaky,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
properties,5.0,"Nov 12, 2022",Friendly work enviroment like family.,may require you to work long hours,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Good,3.0,"Jul 20, 2021","Lunch, paid holidays, closed offices,","Regional boss, manager, turnover rate","UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
,2.0,"May 3, 2022",Opportunity to meet new people,No where to grow within,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Potential Investors,1.0,"Aug 18, 2017",There are No Pros about working for ANYONE who Discriminates!! End of story! I can almost guarantee that Sam Landy could care less as well!,This Co. is HUGELY DISCRIMINATING towards Employees with Family's with Disabilities! Naming Luv Community at 33 Maruca Dr Greensburg PA,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
Very good,5.0,"Dec 11, 2020",Good web site thank you very much,useful thank you so much,"UMH Properties, Inc.",UMH,Residential,2025-11-21,https://www.glassdoor.com/Reviews/UMH-Properties-Reviews-E675.htm
