title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Things Could Have Been Better!,3.0,"Feb 12, 2023",They take a chance on those with no mortgage background. Everyone is very helpful when they can be. Some departments had the flexibility to work from home. It was typically very easy to take time off when you needed it.,"Hard to get promoted. There's a lack of transparency with what is going on with the company behind closed doors. it's hard to get promoted, especially if your are good in your roll. Can be extremely over-worked. HR isn't very helpful when it comes to employee concerns. There aren't any people of color in Executive Level Management, actually there wasn't but a couple of POC in management at all. There's no diversity & inclusion team, no team building - many of us worked in the office together but had no idea who one-another was as me only sat in one section over from one another.","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Perpetually Toxic Environment,1.0,"Apr 11, 2022",Some employees (Mostly sales) gets bonuses.,A perpetually toxic work environment with constant back stabbing and finger pointing between teams. Management is oblivious to this festering culture and in some areas contribute to its continuation. There is no upward mobility in the company. Most of the time you will just be moved into an equal paying job with no bonus structure and they will call it a promotion. CEO only cares about his sales reps. Every other member of the company could leave and be replaced (Which he has made happen before) and he would never notice anyone was missing.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
This Company Laid-Off Staff w/No Notice - Employees were Blindsided,1.0,"Mar 27, 2020",The leadership provided lunch for employees on the last 2-business days of the month.,"Angel Oak Mortgage Solutions laid-off most of it's workforce in Atlanta on March 24, 2020, in the middle of the Coronavirus COVD-19 global pandemic, with no advanced notice given to employees. Employees were told that they would only be paid through that day, March 24, 2020. I was completely blind-sided by the insensitivity and lack of concern for employees and their families by the Angel Oak leadership team.","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Very disorganized organization but good experience,3.0,"Jan 27, 2023",Got good experience in manual /Non QM underwriting (valued when going to other positions) Lunch paid for twice a month Was lucky I had a great manager,Where to start lol - can be very stressful. Loans are complicated and can take hours to underwrite. I am lucky I an a naturally fast learner and can teach myself because they kind of throw you to the wolves and it is not the easiest learning how to manually do everything and with their system High stress enviornment - conditions could take as long as a new loan. You were constantly swamped when it was busy. Also if you had a bad underwriting assistant then you work could double. Luckily i had great ones The AEs are brutal and most of them are cutthroat. Wont accept a no for an answer and will go over you to get a yes. The annoying part is - sometimes management caved to them and you would be put in uncomfortable position of approving something you would not sign your name to Hours could be long and even when you take time off you could almost not enjoy it because leading up to it you had to make sure all your loans were mostly taken care of - otherwise people would moan and whine about it when you came back. Also when i said that i liked to leave work for hour lunch ppl laughed and said you’ll quickly leanr you cant here. They were right - after training - i never left the office for lunch during my entire time there. I had lunch at my desk because it was the only way to finish your work Benefits were not great compared to what you had to pay and pto was nothing special either,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Lack Credible Training,1.0,"Sep 2, 2022",6 Month Ramp Up Allowance.,"- Subpar new hire training, - - told to figure out things out on your own - no sales training resources to refer back to - hostile work environment- sales managers & colleagues team up to intercept deals behind your back taking them for themselves instead of supporting/training the new AE's. - No regional team meetings, ever, further alienating employees.","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Solid company,4.0,"Aug 18, 2022","Competitive pay given the position and the industry. Good benefits package including medical, dental and 401K.",Extremely rigid guidelines with seemingly arbitrary loan decisions made at the elevated levels.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Can be very stressful,3.0,"Dec 8, 2021",At the time bonus was good and can get experience with Non QM,"Stressful, long hours, and svp doesnt give a crap about their underwriters or underwriter assistants","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Okay,3.0,"Aug 4, 2021","Pros: Good commitment to technology, competitive product pricing, strong senior management, and good capital backing.","Cons: Subpar middle management, minimal teamwork far outweighed by cattiness and backstabbing, very weak cooperation between sales and operations.","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Great Company to work for,5.0,"Mar 30, 2020","Excellent leadership, great potential, amazing support team","it takes work to really get going, if you think you can sit back and just send emails, you'll never make it","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Lots of work and little pay,1.0,"Apr 4, 2022",free lunch at the end of the month,"Loooooots of work a very little compensation. Our company makes 100s of millions of dollars and doesn't invest it into their employees. We are understaffed, overworked, and underpaid. There is also no real mobility in the company. you either move to another department with no tiers or leave. Not a great place to grow and progress.","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Over Promise Under Deliver,2.0,"Dec 26, 2022",Experience in the Non QM space.,Always saying things will get better but never really get to that point. They were always hyping up what was to come but ultimately laid off a lot of people.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Angel Oak MS,4.0,"Jun 15, 2020","Good Company, had worked with all but one of the Regional Managers at a former company",72% of the employees was laid off due to COVID-19,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Review,5.0,"Oct 5, 2022","Great product line, a lot of communication, freedom to run your business and make the money you want to make.",Training should be more ongoing and sharing of best practices,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Amazing,5.0,"Sep 27, 2022",Highly recommend for anyone looking to grow and learn about the mortgage industry.,"No cons, this place is amazing! And great pay!","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Wasn't the best but wasn't the worst,3.0,"Feb 17, 2021","Work from home if needed, get your work done correctly no one bothers you",Low pay and still was having growing pains,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Great work life balance,4.0,"Jul 30, 2021","Work life balance, compensation was decent, team was friendly.",Not a lot of growth opportunities in certain roles and benefits were sub par.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Poor Salary and awful management,1.0,"Sep 13, 2022","No great pros, worse environment I've ever worked in.","Pick and choose who they give bonuses to, make you do the work they don't want to give to their favorite employees, hostile work environment, tons of gossip and awful people.","Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Great manager,5.0,"Sep 15, 2022",Great moral.... Management is very supportive,Under paid... The hourly/ annual pay does not match the work load.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Love it here,5.0,"Mar 4, 2021",Super nice team and love the brokers. Plenty of OT.,I really can’t think of anything.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Loved working here,5.0,"Oct 19, 2022","family oriented, great management, reasonable pay.",Business was slow so there were lots of lay offs,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Angel Oak MS,4.0,"Nov 8, 2021",Great leadership and teamwork with management and co-workers.,Need more hands on training. Work Long Hours.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Must be determined,4.0,"Dec 27, 2021",Good people and mortgage process.,It takes a long time to get ramped up,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Angel oak is awesome,5.0,"Jul 8, 2022","great atmosphere, love my co workers",office is far from my house.,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Great Company to work for,5.0,"Mar 23, 2021","Great Leadership, compensation, operations support",subject to secondary market volatility,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Love what you do,4.0,"Sep 28, 2022",Compensated for work done is good.,unclear and inconsistent operating standards,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Daily Shark Tank Setting,3.0,"Nov 28, 2022",Good local branch office culture,Shark tank like HQ and Management,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Love It,4.0,"Dec 27, 2022",Great mangers and free lunches,Benefits could be better and pto,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Horrible,1.0,"Jan 11, 2021",Really there is nothing to see here.,This company is the worst!,"Angel Oak Mortgage, Inc.",AOMR,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/Angel-Oak-Mortgage-Solutions-Reviews-E3307166.htm
Good work Environment,5.0,"Oct 7, 2024",Public company but small shop feel. Tight-knit group of individuals working towards common goals.,None to report at this time.,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
Great Place to Work,5.0,"Aug 28, 2023",Happy and relaxed work environment. It's a family run business and they treat you like you are one of the family. Free snacks. Personal development is encouraged and supported.,Vacation time and sick days are shared from the same pool.,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
Need more diversity,1.0,"Sep 11, 2023",Pay was amazing and so were the perks,No diverse culture and very old school despite modern look,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
excellent management,5.0,"Apr 16, 2015","Easy going, management actually cares about their employees and their growth within the company. Salary and compensation 0ackage are excellent also.","Work and life balance could use some work, repetition of assignments and answering questions can become a bit annoying. Huge workplace and amount of employees.","Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
Lead host,3.0,"Dec 4, 2017",It’s a great start to have your foot in the door If you show dedication they will let you pick up shifts,Inconsiderate No overtime No benefits Holidays are a requirement- no time and a half or special pay Management is not the best,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
A stress free environment,5.0,"Aug 4, 2021","A prevalent culture, that promoted growth and accountability. It was a stress free environment that had flexible working hours.","There were no cons for interning at Apple. Obviously, you have to be mindful that it is a smaller company.","Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
Not for everyone,3.0,"Nov 23, 2020",Entrepreneurial and team oriented environment.,No opportunities for advancement with little concern or interest in development for employees. Family run business.,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
A asset management intern,5.0,"Jul 20, 2021","Great culture, Inclusion, and environment to further your personal development.",I do not have any cons currently,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
Review,5.0,"May 26, 2015",Was a positive work enviroment,There are no cons what so ever.,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
it was ok,3.0,"Feb 4, 2016",it was good to work there then,None i can think of,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
Good place,4.0,"Dec 2, 2015","good people, management, food, caring, fun place","no growth, too many people","Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
hyatt place jacksonville airport,1.0,"Sep 26, 2022",There are no pros at the Hyatt Place Jacksonville,Upper management is the worst of the worst .,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
,5.0,"Nov 16, 2022",for a good experience and knowledge,hard word with study and out of home,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
Nice,4.0,"Mar 21, 2021","Nice place for work
No timepass",No cons of any kind,"Apple Hospitality REIT, Inc.",APLE,Lodging/Resorts,2025-11-21,https://www.glassdoor.com/Reviews/Apple-Hospitality-REIT-Reviews-E677761.htm
Awesome!,5.0,"Dec 6, 2024",The company is awesome and amazing!,There are no cons to report,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Back to the Office,2.0,"Apr 22, 2025",There are none right now...not since the chance in policy.,"As of 4/21...this company is back to the office 4 days a week with ""no"" exceptions. ""No"" exceptions means there are always exception...but this is not what we were told. Oh...and after Labor Day...it's 5 days in the office....not WFH....of course unless one of the above is applicable.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Company Going Backwards,2.0,"Apr 30, 2025",good collaboration opportunities generally nice people,"The company recently announced 5 days back in the office because of ""culture."" Previous agreements, how managers manage, existing good productivity all don't matter. What matters is leadership being able to say ""we're back."" People are now starting to leave. Be aware. Too many old habits and old ways of thinking.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Rude and condescending management!,3.0,"Apr 18, 2025",-Well organized structure and operations -Good Benefits,-Poor management and leadership -Terrible salary -Limited opportunities for career advancement,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great,4.0,"Aug 20, 2024",Really good place to work,Not much room for advancement,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Old fashion company culture,3.0,"Apr 9, 2024","Higher salaries, Hybrid (for some departments), Half days on Fridays in Summer",Old fashion work culture which can sometimes be extremely. Extremely toxic work environment on certain teams.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Full time,5.0,"May 2, 2024","Good environment
Engineer staff
Ceo",Commercial real estate is a dead end,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Toxic Work Environment,2.0,"Jan 31, 2024",Opportunity to Learn Commercial Property Management 101.,Managers are permitted to treat staff poorly leading to low team moral and highly toxic work culture. Blame-heavy micromanagement leadership style is typical and seemingly encouraged.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Love it!,5.0,"Feb 2, 2024","Great people, highly recommend here",Can’t really thing of too much,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Toxic corporate work environment,1.0,"Sep 29, 2023","Free snacks and drinks every day when in office, lots of Brandywine branded swag, good health benefits, some great people to work with, huge budget for projects.","The work environment at the company is characterized by a pervasive culture of competitiveness, where personal advancement often takes precedence over ethical conduct. Interactions with colleagues are marred by an ulterior motive to extract information that can be later used against individuals. Furthermore, the marketing department is overseen by managers lacking design expertise, leading to a lack of understanding regarding project complexities and time requirements for designers. Employees are unfortunately treated as expendable resources due to the abundance of job applications received. The marketing department witnesses a high turnover rate, except for upper management, who remain insulated from these changes. Attempts to address the excessive workload have been met with dismissive responses, fostering a tense atmosphere in the office. Interpersonal conflicts are rampant within the department, exacerbated by the exclusivity of decision-making among a select few individuals. Until the company acknowledges and acts upon the feedback provided, particularly concerning the need for a manager with a design background who can advocate for the designers, this cycle of high turnover is likely to persist. Unfortunately, the current project manager has not demonstrated the willingness or ability to fulfill this role. Additionally, the company does not prioritize the mental well-being of its employees, focusing primarily on meeting deadlines and discouraging expressions of concern. It is imperative for the company to reevaluate its management approach, fostering a supportive and inclusive environment that values the contributions and mental health of its workforce.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great office environment,5.0,"Jan 24, 2024","-good pay
-nice employees
-involved C-suite employees",I don’t really have any cons,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Love this company,5.0,"Sep 16, 2023","Culture, professionalism, benefits, work life balance, employee engagement.",None at the moment. Still learning…,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Amazing,5.0,"Aug 23, 2023",Truly an amazing company to work for.,No cons here. I love it.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Brandywine Realty,5.0,"Jun 15, 2023","an overall wonderful company to be a part of, no complaints!","with 3 children, flexabiltiy is an issue",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Assistant Property Manager,3.0,"Mar 8, 2023","Friendly community, potential growth opportunities. Strong values.","Workload, turnover, salary, processes / innovation needed",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Your Mileage May Vary,3.0,"Jan 23, 2018",- Free pretzels and soft drinks - Great Center City location - Decent benefits - Good salary - Stable,"- Little interest in professionally developing employees - Lack of career and advancement opportunities - Lack of direct, meaningful communication from senior leadership, disconnect between perceived state of company and actual state of company - Treatment by and perceived value in company dependent on leadership's understanding of your department's role in company and department head's ability to play politics - Abysmal communication between regional offices and HQ, lack of accountability leads to repeated breakdowns - Corporate culture stiff to the point of toxicity",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
BDN review,4.0,"Nov 12, 2015","Great work-life balance; company has early closing on Fridays during the summer and also before most national holidays. This gives employees the opportunity to get a head-start to the holidays, especially if they need to travel.","No clear path to advancing within company. Being a lean real estate company, with low employee turn-over, sometimes it feels as though there's no clear path to taking on leadership roles within company. You more or less have to wait till senior people move on, which does not happen often. If it does happen, it may be at a location that is not convenient.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Waspy and Plastic,1.0,"Jul 1, 2020",The office is beautiful and some departments are great.,"In accounting it is a toxic working environment. The workload is unreasonable and you are expected to work late everyday as well as on weekends and while on vacation or leave. Office politics are heavy and so workload is distributed unevenly and they suffer from being severely understaffed. As a result the turnover rate is incredibly high. When things go wrong there is no accountability from management and the blame is often unfairly shifted. There is also a 'firing culture' unlike anything I've ever seen. Anything bad that happens they sweep under the rug and because of the culture people are too afraid to speak up. It really is a nightmare workplace. Steer clear of accounting. There are so many other great places to work in Philadelphia, don't choose this one.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Toxic work culture,1.0,"Mar 6, 2022",- Beautiful office - Free coffee - Some people are genuinely nice - Interesting work + really cool projects underway,"- No company interest in personal development - Benefits are average at best (and no emphasis on work/life balance) - Toxic work culture in some departments - No respect of one’s personal life (taking PTO but still expected to be “on”) - Lack of true leadership in some departments - Not a “modern” company. As more companies place more emphasis on their employees, this one says they are but they’re not actually doing anything to improve the employee experience.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Good Company,5.0,"Oct 14, 2015",Good working office environment. Management was professional and good to work with in the office. Management celebrated employee's achievements. Growth was encouraged.,truction administrative assistant,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great Place to Work,3.0,"Oct 15, 2012",Brandywine is regionalized so teamwork with the vaious regions was important for those of us working at the corporatate office. Everyone in the different regions was always verry helpful at getting what you needed from them.,Often when working on projects or deadlines I worked long hours and did not have much time for family. That would really be my only negative.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Terrific company to work for!,5.0,"Dec 22, 2020","They truly place their employees first! During the pandemic they have done everything they can to keep us not just safe, but also to accommodate the need to care for family members. I am thankful for their commitment to their employees.","Some internal politics, no more than at any other large corporation",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Awesome environment,5.0,"Jul 6, 2020",I am fairly new but the environment is great. They have affinity teams that help with the company objectives. I feel like I have an opportunity to help others through the support of the affinity team I am on. The employees are really nice.,Probably to new to comment on this.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great Company.Bad Inter-Office Politics,3.0,"Feb 10, 2017","Bagel fridays, free soda machine, ping pong and pool table in HQ. Ability to work remote when required or necessary.",High school clique type atmosphere between long time employees. If you don't follow the unwritten rules and learn your place. Serious consequences can come to those who defy.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
