title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Bad managers,1.0,"Jan 4, 2025","Pay great pay, great perks",VP management and up does not care about the employees,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Not great,2.0,"Sep 29, 2024","Co-workers were good, HR was accessible","Managers were awful, supervisors were not great as well. Pay was not competitive for as much as you are required to cowtow to the guests.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
run away!!,1.0,"Oct 21, 2024",free lunch when the office staff is in the office.,"Very hostile place to work, can't trust the human resource team, new managers are making things worse.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
grest,4.0,"Oct 13, 2024",good place to work for beginner,fast pace place for work,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Room for improvement,3.0,"Sep 13, 2024","Hybrid schedule, pay, benefits, flexibility","Poor management, inclusivity of others thoughts and ideas, favoritism amongst the employees",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Good environment,4.0,"Nov 13, 2023",Great company culture and they have a lot of room for growth within the company (if you wait). Good work life balance typically. Motivated management/employees.,It can be difficult to secure a promotion. They seem to undervalue some skills and even if you fit a job description well they may try to hold you to your position for another year or two (unless you move into a completely new position/department). Also some managers and departments have different standards and will allow different luxuries. Such as working from home 2 days a week vs some departments only in office every other week. Some people are remote altogether while their colleagues are required to be onsite 3 days a week.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Great company to work for~,5.0,"Sep 1, 2024","Paid lunches, great management team, flexible work hours",None so far that I can think of,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
HH is Great!,5.0,"Jul 29, 2024","Amazing benefits, co-workers, and office.","Depending on your role/manager there can be challenges,",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Good company,5.0,"Jul 2, 2024",Good benefits and work life balance,None that i can think of,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Great company!,5.0,"Jun 2, 2024","Great benefits , great people, great atmosphere, all around a great place to work!",Currently no cons to report,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Great Place to Grow,5.0,"Aug 17, 2023","Working here has been an absolute pleasure. The executive team and management I have worked with all want the best for their employees and see the bigger picture outside of being a real estate developer. They offer incredible employee benefits, perks that make coming to work much better, a hybrid schedule to support work/life, a fun atmosphere, and challenging but all the more rewarding work. They put a lot of emphasis on highlighting that each role at HH plays an important part in the company's success, which makes employees feel appreciated and valued.",None in particular; very happy with my role and the support from my management.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Great Company Overall,4.0,"Mar 1, 2024",Company Culture and people. Amazing executive staff (very down to earth) Opportunities for growth.,Not to many cons I can think of... Just a lack of communication within my team at times.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Frequent Upper Management Changes,2.0,"Mar 3, 2024","Hybrid, nice office, lunches provided",Frequent changes in upper management and direction of IT department,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Good place to work,5.0,"Mar 2, 2024","Flexible, upper management is great.",No cons working here for long.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Lots of opportunity,5.0,"Feb 13, 2024",Progressive management who are open to feedback and ideas.,None that I've identified so far.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Incompetence Lives at Home,3.0,"Jan 4, 2024","The pay was alright. The ambition was fine.,",Too many cooks that weren't in the kitchen but nonetheless felt as though they should be.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Changes,3.0,"Jan 20, 2024","Lunches paid by company every day
Hybrid schedule","Work life balance
Company-wide communication",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Great Company,5.0,"Dec 10, 2023","Cares about employees, great benefits","I’m certain there are some, but can’t come up with anything",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Good until it wasn't,3.0,"Sep 7, 2023",Great support when starting off.,The Seaport and especially the Tin Building team are a bunch amateurs. HR was like a typical mean girls club. No respect for confidentiality and only there to protect leadership.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Mediocre at best.,2.0,"Apr 18, 2023",They pay every two weeks.,"Zero work life balance, heavy politics within, minimal promotion or room for growth, lack of HR involvement to what’s appropriate or not in the work place.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Good Foundation,4.0,"Oct 12, 2023",Hughes invested time providing a good skills foundation.,Wasn't competitive paying their employees.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
HHC for the Long Term,5.0,"Jun 2, 2023","Exciting atmosphere, employee focused company, focus on internal promotions, ability to transfer to other departments/regions, great benefits","High intensity, fast paced environment, many rules and regulations due to being a public company, many employees have been at the company a long time which limits upward movement",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Lots of Learning Opportunities,4.0,"Aug 14, 2023",Diverse opportunities to learn and grow professionally,Limited salary potential at this company,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Great place to work!,4.0,"Jun 1, 2023",Howard Hughes offers incredible benefits for employees and employee programs!,I do not have any cons at this time.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
The best company I have ever worked for!,5.0,"May 13, 2023","Amazing company and culture, interesting work, great people.","Long hours, small windows where my tile can actually take PTO.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Great Company,5.0,"Jun 7, 2023","Great people, great organization. Well positioned for growth",I really can't think of any,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Toxic with High Turnover - Stay Away,1.0,"Sep 27, 2014","Attractive Galleria location. Frequent ""Ordering-In"" of dinner (explained below), and jean fridays.","Extremely high turnover in the Accounting / Finance area (especially Corporate office). No work life balance. Unfortunately, accomplishment is measured on how many hours you put in (not the actual work performed). Dinner is ordered in just about every night and it's a big deal if you leave before 7pm (this is considered early). Employee morale is as low as I've witnessed at any organization of this size. Most people who are still hanging around are just waiting for their share grants to vest before they bolt. The joke of the place is that it's akin to Shawshank Prison (yes the movie). Existing employees actually joke when they see new hires join the team as they take bets on how many weeks the new person will last. **Last note - the financial systems are disjointed relics of the past. Running legacy software that is over 15 years old. It's really nothing short of a circus. If you are a candidate thinking of joining HHC, join at your own risk. My advice would be to make sure you ask them very detailed questions during the interview (and don't accept an offer until they let you interview with a couple peer level employees). Ask them pointed questions about the high rate of turnover (i.e.make them explain and defend it). Hope I can save some bright candidates from making a career move they'll soon regret.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"Great Potential, Needs to Improve on Execution",3.0,"Mar 23, 2019","There are plenty of smart, talented people working for the company with a great pipeline of projects to work on. It is clear that the company is making strides to build a true company culture with the incredible effort put into Brand Marketing and People & Culture in the last two years. Shows that they are constantly looking to improve employee engagement with initiatives such as Hello Day and Discovery Tour.","In many ways, the company is still being run like a start up. The lack of processes (or illogical ones with 15 hoops to jump through) has crippled execution. When you are new, or even have been there for several years, and ask what certain processes are, you just get shoved around to several different departments with no definitive answer. Senior leadership needs to step up and set these in place. There is also no unified platform for employees to effectively communicate or share files (not even Slack), something they keep saying they're working on. Depending on your boss and dept, there can be a serious lack of work life balance in New York office.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
A- Culture and B+ Management and Business Process,5.0,"Apr 10, 2019","On one hand this company tries to embrace a forward thinking culture and for the most part they do. On the other hand, some of the executives are stuck in the past with old ways of thinking. The executive team in Dallas seems to be open to hearing your ideas. There are great benefits, some of the best I have seen. If you do you work, there is not much to complain about. There is a new monthly huddle for the whole office where everyone is updated on projects. Beer on Fridays is nice.","Many of the issues that I have encountered are no different from every other company I have worked for. The office decor needs improvement and is cramped. Not very inspiring - specially for the corporate office of ""most creatively driven real estate company"".",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"It’s okay, it’s a good for a step to use to in your career",3.0,"Mar 23, 2023","Fast money, fast environment. Good for students to work at.","No chance to grow, unequal work environment, micromanaging and bad management",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Don't take the bait.,2.0,"Aug 28, 2019","Several very talented, dedicated people work here and those relationships are the biggest value. There is some creative freedom but that is mostly because of lack of direction from internal stakeholders. Good snacks, free drinks and all the other usual comforts but that is pretty standard these days.","Totally chaotic with very little synergy between departments. Any ideas are the bare minimum of creative with a ""throw it over the fence"" mentality and ambition is heavily discouraged. It's been described as a ""start-up environment"" but that is just a way to dress up lack of strategy and low standards. Any attempt at departmental leadership comes off as clearly feigned and people are set up to fail constantly. Tonally it feels like you're working in finance and any perks of the office being pretty is clearly for clients, not employees. HHC tries in New York to be culturally relevant but often fails because there is very little creativity in its DNA. Across their other national locations (Dallas, Hawaii, Summerlin) HHC doesn't try to be something they're not and they do much better.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"A company doing things right - understanding the ""why"" and innovatively executing their goals and dreams",5.0,"Dec 7, 2017","The culture of the company is just outstanding in that there IS one, and that this culture is one that says ""hello"". I joined BECAUSE of the promise of such a culture, and they certainly delivered. Everyone here cares deeply and passionately about the work that they do, the people that they work with, and it's amazing that they understand the importance of collaboration, innovation and having the know-how that it takes to succeed. The company focuses on its people - nurturing growth and empowering individuals to learn and do more.","So far, the only downside I can speak of is that there are no current plans for a major master plan community development in Dallas yet! Other than that, Howard Hughes Corporation is a great place to work at and I look forward to learning and doing more myself.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Stay Away,1.0,"Jul 30, 2020","The salary. They will offer you a higher than average salary, but the hours worked are not worth it. You will be exposed to everything encompassing accounting to be able to put on your resume to help you get a new job. I’m not sure why we have other departments when it’s apparently Property Accountings responsibility.","The hours. The amount of hours you will work will have your hourly rate close to or less than minimum wage. There is no work/life balance. Management says to bring concerns to them, but nothing will change for the good. The changes made only create more work and add stress. Constant changes that are not communicated. No one does everything the same. One person can be told to do it this way because that’s what they want, but it is not communicated to the group. Managers that don’t know what they’re doing. Everything falls on Property Accounting so be ready to take the blame. No one has answers for the proper way to complete tasks which leads to things being done incorrectly and management doesn’t seem to care. If you’re smart enough to be reading this then be smart enough to not even apply.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Great Place to Work!,5.0,"Jun 3, 2021","I've been at HHC for almost 2 years and the opportunities are endless. With our new leadership, the CEO and Chief People Officer have created an environment of inclusivity and the culture has shifted in a positive way under this new leadership and direction. My direct manager has always been open and receptive to my ideas and initiatives and welcomed me to spearhead projects and take ownership. I am empowered to speak my mind and voice my ideas to others in senior leadership. There is a part of accountability here that every employee should exercise, if you have an idea, or passion project, speak up, bring statistics/ facts, and leadership will give you the opportunity to execute. Do not wait to be called on!","The organization is a little over 10 years old. In the past 10 years, the company has shifted to keep up with the real estate development market. Under the newest leadership the company is in a more stable place than ever.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Lip Service,2.0,"Jul 14, 2020",Space to learn and grow. Flexible with schedule. Friendly people and environment.,"Treated employees terribly when it mattered most. The Chairman and the two CEOs that were running the company while I was there spoke incessantly about how important the people of the company are. But when Covid hit, they used whatever means that were available to them to not take care of the people they laid off. The corporation likes to boast about how much cash it has on hand. It would've been nice to be paid a severance for the years of service we all gave to the company, especially during such a difficult time. Moving forward, they should stop telling their employees how important they are because it's a lie. There was also an issue with nepotism at the company.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
A Great Company All Around,5.0,"Aug 18, 2015","The Howard Hughes Corporation has a small company feel but operates on a larger scale. The team leaders are open to your feedback and ideas. Its very fast paced and there is always something to do. Its a great place to flex your wings and really show what you are capable of and in turn get to learn from your coworkers. The majority of the people who work in my office are extremely hardworking but easy going and there is always something exciting going on around the office. The benefit package is amazing. We have tuition reimbursement, great discounts. Its definitely a great place to come to everyday.",The company is growing exponentially and space is becoming an issue. It may be time for a new office.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Cheers to all my good memories!,3.0,"Apr 8, 2019","ros people culture employee cohesion and work ethic, company vision and direction.","It's not what you know, it's who you know. For 4 years I thought I found my dream job and I was working for the best company ever . So I always went above and beyond and I always went the extra mile. Coworker became like family and I thought I will retired in this company. Until we got a new manager. From day one, the person had so much hate against me. Turning his face when he sees me . first time in my life I felt different and I saw how some people discriminate. And yes one wrong person can make you hate your job and just give up the relationship that you built for years with the company and all your dreams.well I moved on, one door closed and another opened.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Unprofessional and morally bad executives,1.0,"Feb 11, 2019","The only benefit to working here is the good name, which conceals how unprofessional this company is. But quickly, the industry is picking up on how bad Howard Hughes is in NYC, and it's getting a bad reputation.","The executives at this company are running it into the ground. They are extremely young kids, with zero communication skills, zero knowledge, zero expertise, and zero teamwork skills. They just order all the lower people around, spinning them in circles with contradictory or not enough information. Then, when everything goes wrong (which it always does) they just blame the lower people. They have no clue how to run a company. The New York office is NOT profitable. The company just doesn't go under because OTHER cities make a profit and generate revenue. My boss is the worst person I've ever worked for in life.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"Insane workloads, big egos and bad company culture. Do not recommend!",1.0,"Apr 2, 2019",A good place if you're looking for a fast-paced job and not a long-term career. Opportunities to get thrown into the fire and manage/learn a lot.,"Awful company culture, despite some failed internal effort to change it. Most employees here are openly miserable and desperately job searching. Egos galore!!! Major disconnect between cross-functioning teams. Insane workloads. Bad office vibes. All about who you know and not what you know. A lot of smoke and mirrors. Bad leadership. Terrible management, uninterested in helping their employees grow. ZERO process throughout the organization. No logic in the way things work, and no real openness to implement process. Insane deadlines. Bad work-life-balance. Old-school company with old mentalities-- Men often talk-over women in meetings, women struggle to gain respect or climbing the ladder. Employees don't respect each other or their leaders, a lot of drama and bad-talking. Unbelievable amount of turn-over!",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Beware of Significant Uncertainty,3.0,"Sep 17, 2019","Decent work environment, pay/benefits and it’s a big publicly traded company","Company has been exploring strategies to increase shareholder value, including a sale of company. Very high risk to take a job right now or stick around because the jobs could be gone very soon. Still, this “strategic review” likely was only done to get shareholders off the backs of management and to briefly pump the stock price. It’s been nearly 3 months since they announced the review and haven’t said a peep. After 3 months employees and shareholders deserve an update.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Depends on where you work/who you work for,3.0,"Jan 25, 2019","- A small and growing company so depending on your position and which office you work out of, there’s a lot of room for growth and autonomy - Really stepped up the benefits package in the past year - Smart and genuinely good people","-The closer you are (personally) to top leadership, the better for you (in some cases to the point of nepotism). Makes it hard for emerging employees to make a difference -Top leadership is involved in everything so it can make small projects and processes drag on -Business and creative teams are often at odds which also slows things down -Can be superficial in some of their endeavors; a lot of talk and not much action - “unsexy” projects will get much less attention even if they are the moneymakers",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Just meh.,3.0,"May 22, 2019",Compensation was good. They finally got stand-up desks and they go over the top on their town halls. There are a lot of initiatives they promote. They started a monthly stand-up for employees. It seems ok. A good way to get updates and ask questions of leadership.,"They don't have outside of the office get-togethers. Only ""family"" event is the holiday party in December, and that's where you have your +1. Leadership keeps trying to champion change, but it only seems to be marketed to new hires. No real action. They have their favorites employees, and everyone knows who they are. Leaders (Director level and above) talk badly about each other in front of lower-level employees.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"Great place, worked there for 4 years!",5.0,"Sep 13, 2021",I started at the company right out of high school and stayed until covid hit. The woodlands resort as well as the Westin in the woodlands are wonderful Howard Hughes properties that offer great opportunity. The work place is very professional where you're treated as family. If you show dedication there's a lot of opportunity to move up as well. Management has always been lovely to work with and the benefits are really good too.,"The only con I felt was that upper management got switched up every couple of years and brought on significant change that was at times at the expense of certain parties and took some time to adapt to, but that's really anywhere. Can't think of any other cons!",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
,3.0,"May 9, 2022","You receive discount on some amenities, but other than that small tidbit there isn't much to brag about.","Toxic HR department as well as most of management. I gave my two weeks notice, showed up for the entire 14 days and did my work as usual and then I was marked as a no show for my last day. I didn't find out until the next summer when I applied to come back I was marked as unhireable. Not a fan of most of the management there, they don't really care about their employees.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"Started Good, Ended Poorly",3.0,"Mar 18, 2021","Overall I would say I am grateful for the time and learning experiences I had at Howard Hughes. I was able to work on some pretty extensive projects and collaborate with people all across the company. I am grateful for my manager, they made working at HHC fun and always did their best to advocate for our team. Before the pandemic, I was able to travel quite a lot both for work and training. During my time there I also connected with a handful of pretty amazing people who genuinely wanted to make a difference in the world.","When I first started at Howard Hughes I was over the moon excited. I was experiencing that ""honeymoon phase"" at a new job where everything is just amazing. However, that started to fade out as I soon realized that actions spoke louder than words. The main reason why I left was that I was looking for career growth. My current role was not providing me the room to expand my experience or push my skill set to the max. Another reason I left was I essentially lived in fear of losing my job for over a year and a half for many reasons and to no fault of my own. – In June 2019 the company wanted to be purchased which meant looming potential layoffs if we merged with another company. – When no one wanted to buy the company they did a round of layoffs just before Thanksgiving and another just before the Holidays. – In March 2020 mainly due to COVID-19 they did another round of layoffs. I was fortunate to survive 3 rounds of layoffs, but it was scary waking up every day not knowing if I was next. Lastly, the culture is not what it is promised to be. Politics and Cliques run deep on every level in almost every region, and not just with senior leadership. Anything embarrassing, goofy, or silly you say or do can and will be used against you even months after it happened.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"Nice benefits, nice working environment, good people",4.0,"Apr 13, 2017","The benefits are really good and most of the individuals are knowledgeable and helpful. Lots of Corporate ""bonding"" events. Work/life balance is good. Pay is excellent.","Lack of communication between departments. Lots of politics. Letting people go suddenly and not letting other employees know what is happening, i.e., restructuring of department, change in vision, lack of profits or general layoff. Sometimes uneasy feeling and fear of unknown.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"""Leadership"" that doesn't Lead.",3.0,"Oct 29, 2017","Young, dynamic, fast growing company with many benefits and perks...if you're lucky enough to have the time to enjoy them.","The ""vibe"" of any company trickles down from the top. Insecure, narcissistic leadership cannot be the foundation for a happy and productive staff. They talk a good talk when it comes to recruiting and retention, but the proof is in the pudding: High turnover, Negative undertones throughout.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Toxic,2.0,"Feb 26, 2016",Lots of opportunity to learn; most people are a pleasure to work with; throws good parties,Unhealthy culture; cronyism running rampant; executive management has entrepreneurial mindset - lacks clear direction/structure (Good for a start up but not a 5+ year old public company. Is this mindset hindering their ability to be more successful long-term in Corporate America? Time will tell.),Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"Mediocre, but with potential",3.0,"Oct 4, 2016","Great people, wonderful benefits, they have a really great appreciation of employees. They also spend freely on the latest business tools, education and training.","There is a culture of passing the buck so that there is always one crisis after the other because nobody wants to be responsible for making a decision. Also, you would think with the Howard Hughes branding you would have Class A assets.... Like I said, mediocre at best.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
Fast Pace : Awesome Place,4.0,"Sep 15, 2022",Many opportunities to succeed. Training is available if you want it. Benefits are incredible.,Very demanding environment and lots of stress Directions can be vague and hard to understand the goals. You are responsible for many activities which can stretch you pretty thin.,Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
"Fun Perks, Bad Work Enviornment",3.0,"Feb 14, 2020",-Fun work events and out of office opportunities -Free snacks and beautiful office views -Certain amount of creative freedom,"Toxic work environment. Most employees are openly miserable, place blame and are rude to one another. Terrible management structure with little to no support or project management. The company has gone through mass layoffs leaving employees with a constant fear of losing their jobs.",Howard Hughes Holdings Inc.,HHH,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/Howard-Hughes-Communities-Reviews-E723909.htm
