title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
The Best Place I've Ever Worked,5.0,"Dec 19, 2018","The People - Smart, Kind, Driven, Hard-Working, Approachable, Amazing. A very approachable leadership team. HQ Operations and the Talent Operations team ensure everyone feels cared for and is well-fed (which is very important!). It's a team environment where everyone wants everyone to succeed - which I feel is a rarity. The Company Culture - Purpose-driven. Caring. Values their people and treats us better than family. Alexandria's culture of volunteerism and philanthropic efforts are deeply inspiring. The Compensation & Benefits - Best-in-class. The Wellness program is phenomenal. Have you ever heard of a company sponsoring the NY marathon for their employees? Also, you will not go hungry working at ARE - and you're fed healthy, nourishing foods. The Work - Should you be willing to put in the time and effort, your work product will be the best you've ever had in your career. You are surrounded by excellence which makes you want to be a better person inside and outside of the office.","This isn't necessarily a con, but you'll work incredibly hard here. You will constantly strive to be better and may feel pressure to perform.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Good Place to Work if Not Part of the Accounting Department - No Work Life Balance,3.0,"Apr 29, 2019","Salary is good - senior accountants are paid hourly and it is an above average salary (not Netflix level though, note supervisors and above are salaried so that sucks), which is good for the overtime, Disadvantage is you work a lot of overtime. Benefits are really good, they pay for all your insurance for you and your family. They also pay for 9% of your 401k (after a year of working here). They provide free breakfast every Monday/Friday, and lunch every Wednesday. Good place to advance your career. They are hiring a lot and are always looking to promote from within. You work with really hard working people and helpful people willing to help you advance your career and develop professionally. Company is also willing to pay for training, and spend a lot of resources on company culture (they purchase a lot of training materials, ergonomic office products for you, free food, good holiday parties) The best thing is the dress code if you work in the Pasadena office (since there are no tenants) - you can wear casual. Saves a lot of time on dressing /dry cleaning/etc Someone else also mentioned the philanthropy work and how the company encourages its employees to do the same by providing 16 paid volunteer hours, and a donation to the non-profit of your choice if you volunteer 25 personal hours in a quarter . Yes, this is true, but every quarter, only about 3 employees out of 200 (in Pasadena's Office) actually get 25 hours done. It is a good pro, but there is a reason only 1% is doing it - there isn't that much time, and you get backed up on work if you miss even one day.","Watch out - they have a VERY tight close. No work-life balance, which can be really difficult for those who have kids, or want a life outside of work. You are expected to provide ""white glove service"" to the non-accounting groups. This means a lot of things - you need to respond very quickly to the non-accounting departments. That means dropping all your work and focusing on answering/helping others (even if it is not a very important ask), and it can be difficult to get work done. This also means the managers who review your work are very nit-picky, which is good, but it can be judgemental if they don't like wording of something (then you need to spend 30 minutes trying to fix it). You also have several people reviewing your work, so it can take awhile. It's like the Big 4 when it comes to accounting, but a little worse since you don't get those early days off (only once a quarter...and you don't get to work from home at all). No flexibility at all. It can be really frustrating - good luck trying to schedule something to do on the weekdays - it can be very hard to expect when you have to stay late or need to leave on time for an event or kids appointment. Or even to go out to meet friends for dinner. They also expect to get your work done before you head out to whatever event. It can be very draining since it can be very hard to predict your schedule. I have worked long hours at other companies, but this company wants things done ""today"" - you'll need to cancel or push your plans back a few hours. You can't even get the option of pushing work back until tomorrow most of the time - the reason being that it has to be reviewed by your manager, controller, etc (several rounds of review). That can be frustrating when you cancel plans today, get the work done, and then it still isn't reviewed today/tomorrow. I've also sat around on a Friday evening waiting for another department's input to finish some work - manager wanted it done that day. Had to cancel Friday plans. It was awful. If you have company training, good luck - they expect you to finish your work within the same deadlines as if you didn't' have company training, and then you end up working overtime, but I guess you can make extra money. A disadvantage of being in the accounting department is also the titles - you see other people being promoted from senior coordinator directly to director or analyst to director (finance, asset services). That doesn't happen with the accounting department. You'll be going from senior accountant -> supervisor -> manager. The non-accounting departments don't work as long hours too. Must be nice to get better title bumps, and have better working hours.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
"Good benefits, good people, good work",5.0,"Oct 18, 2022","Health insurance (for family too) and life insurance fully paid for. ARE pays into your 401K based on % of your gross income which is immediately fully vested regardless of whether or not you invest yourself. Big bonuses and competitive base pay (plus overtime pay if you work it). Typically only supervisory roles are salaried. People do care about you here. If you're sick, you get to stay home while people cover for you so you don't return to a mountain of work. If you're REALLY sick, the company uses it's resources/network to find you help by some of the best doctors/facilities in the US. Good place for people who don't like mundane work. There's always opportunities to learn and do more challenging work. Great place to develop a career. Absolutely not a pigeon hole.",Scheduling time off can be tough around quarter and year-ends as ARE is a public company and we have SEC reporting obligations.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Best Real Estate Company anywhere!,5.0,"Feb 25, 2018","Many young and smart people. Lots of positive energy, Company believes in training and developing talent from within. Their business does great and they have a great mission to provide the real estate for the life science industry to create life saving drugs! Great place if you are looking to make your career. HR checks in on you to see how you doing and what you need regularly.",People looking for a job only don't tend to like the culture and tend to move on. A lot of food is provided - breakfast and lunches - watch out for your waistline - although they promote healthy choices!,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Strong mission and ethics,4.0,"Oct 24, 2016","My previous employer had a specious (at best) philosophy about how they approached business, so to step into a company with such a committed and strong approach to what they do is incredibly refreshing. Strong work-life balance with outstanding benefits and a casual atmosphere. People are friendly and professional and upper management seems to be genuinely interested in their employees, seeing them as the main reason for the success of the company, rather than expendable game pieces.","From what I've seen, internal advancement varies from department to department, so if that's something that is important to you, make sure you're clear about that when interviewing. The organization of the company is siloed, so it can be challenging to get a big picture on how the various departments work together.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Dream Come True,5.0,"Oct 11, 2016","Where to start? I worked for the same company for 14 years. I resigned myself to the fact that working for an employer meant always coming in second to the bottom line and never feeling appreciated. When I started looking for a position I was contacted by a wonderful recruiter from Alexandria Real Estate Equities (ARE) and I immediately checked the Glassdoor reviews. I couldn't find much and I was very disappointed. After my fist interview, I knew that this company was different and I was shocked that people didn’t have more to say. Not only is the company close to home and located in a very nice area of Pasadena, but every person I interacted with was bright and excited and genuinely loved the company. I know...you want the Pros....here is a short list but please keep in mind that I still learn something new every single day. 1. Amazing benefits. No exaggeration. Seriously amazing benefits. 2. Every person I have interacted with has been bright and friendly and the environment is warm and welcoming. 3. I work in the Legal Department and the work-life balance is amazing. I actually look forward to work on Monday and I never believed that was possible. 4. Employees are given everything they could ever need to perform their duties. No one hurts for anything so we are free from the distraction of begging an angry supply warden for a pencil. 5. My favorite thing so far is that our CEO and Founder actually addresses the company, shares his thoughts and celebrates our accomplishments as a company. His emails are encouraging and supportive and show a real appreciation for the accomplishments of every employee and not just the big guys. The environment has felt fresh and innovative from day one I have had a sense that change and improvement are encouraged and appreciated and not feared and suppressed. That is incredibly refreshing. 6. Food, food and more food. No one goes hungry at Alexandria. There are always wonderful treats and healthy options available and it really brings a smile to everyone's face. ARE is extremely generous and it never ceases to amaze me how much more productive and happy I am never worrying about being hungry. There is no way to list all of the wonderful things about ARE. All I can tell you is that I am happier than I have ever been before. I found an amazing position, working for a company I love and believe in, our CEO is someone I respect and appreciate and all of my friends are jealous of the benefits and the ""perks"".","None. In a truly collaborative, welcoming and rewarding environment, it has been difficult for me to find any cons. The location is great, the people are great, the company's mission is something I can stand behind and our leadership is passionate about contributing something wonderful to this world. ARE is successful but has not lost sight of the backbone of any successful organization, the people. Everyone is treated with respect and the usual pettiness many of us have seen in previous positions is missing. As an employee, I have felt welcomed, cared for and important since the day I started and it gets better every day.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Proud to be working here.,5.0,"Feb 23, 2018",This company does a wonderful job recognizing and rewarding its high performers. There's no shortage of smart people here that will train you and mentor when you first come on board. They take great care of their employees and are always thinking about ways to promote wellness. The benefits offered is best in class and I am so grateful to be part of an organization that cares so much about its people. Alexandria is a great company and I'm proud to be part of it.,Nothing to report here.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
"Entreprenurial and creative environment, great company!",5.0,"Mar 29, 2016","Alexandria is an outstanding company that really cares and caters to their employees as much as they can. The company culture is very team-oriented, promotes numerous growth opportunities, and is a natural learning environment. It is a fast-paced culture, which I love, so if you're not up for it, then it may not be the right place for you. It has been great working with the people there and I look forward to going to work each and every day!","Hard to believe, but really nothing comes to mind, love my job!","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
"Great company, mission and people!",5.0,"Jun 20, 2017","At Alexandria there is a sense of well-being, self-development and a place where people really look out for each other. The work is meaningful and challenging. The office dynamic is positive, team-oriented and supportive, but also very fast-pace. Alexandria strives for a sense of community by sponsoring events such as team day, fun runs, holiday parties, company retreats, and various sports leagues. The company also shows that they care about their employees by offering wellness related perks, such as monthly gym memberships and weekly healthy snacks and lunches.",None that I have encountered.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
"Creative, Fast Paced Environment with Amazing Opportunities",5.0,"Apr 29, 2016","So much more than Real Estate! Alexandria's mission is something to be really proud about. Incredible opportunities to grow your career, fantastic rewards for high performance. Creative, entrepreneurial mindset, interesting and challenging work. Talented, passionate employees, who are friendly and collaborative. Best career move I've ever made!","Alexandria has a great work ethic and challenging projects to work on. If you prefer a slow pace or bureaucratic style, Alexandria would not be the place to work!","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
"Fantastic Company and Mission, but with a Growing Storm on the Horizon",3.0,"May 3, 2021","The pros are quite literally too numerous to list. The long lists of benefits (one of if not the best medical dental and related packages offered especially including family, yearly 401K vestment by the company with no employee contribution requirement, meals dining reimbursements and perks when the offices were open pre-covid etc.) outlined in some of the recent high rating reviews are correct in their assessments. With that said, all that glitters is not gold, and there is definitely a tradeoff, a cost that comes with these wonderful benefits.","The cons or tradeoff mentioned above would have been minor and those found at any company prior to a week ago: highly competitive environment, constantly busy sometimes to the point of overwork etc. The company would have been rated 4.5/5 stars a week prior, the only drawback being the bit o a cult of personality and secrecy as other have noted. However, a new company policy announced last week has changed that to bring the rating down substantially. The company just announced a mandatory covid vaccine policy in order to return to the office. This policy will unfortunately result in valuable employees leaving the company whether by their own choice or being forced out. Will it be 1% of the staff? 10%? More? At what point does this policy become untenable and unviable, too painful for and harmful to the company to try to enforce? The question is, will this loss and harm outweigh whatever perceived ""benefit"" this policy could possibly bring, particularly in light of the following: 1) the vaccines are FDA approved for emergency use authorization, with full and formal approval expected at the end of this summer or early fall at latest. 2) most of the offices are not even reopened or planning to reopen any time soon, particularly corporate headquarters in Pasadena which rumor has it won't be reopening prior to next year. 3) does the company have a policy of a formal, documented vaccination requirement for any other vaccines (i.e. MMR, polio etc.)? If not, would this not qualify as an inconsistent and discriminatory policy? 4) multiple recently conducted surveys have shown roughly 50% of employees would look for other jobs if forced to return to the office full time (search results show one survey conducted by a staffing company indicated 34% would quit or actively seek other employment, another indicated 58% would do so). I worry this policy will yield close to if not similar numbers. This is a rushed, not well thought out policy opening the company up to liability. So why not wait to implement this policy until the vaccines are fully approved, and on a per-office basis as they reopen??? Or better yet, have those who are unvaccinated sign a waiver of liability, especially since this has a 99.8%+ survival rate. And those who have been vaccinated are protected against covid, right? I mean that IS the whole point of the vaccine, because if it doesn't work then why take it? It's not a matter of not trusting the science or being anti-vaccine. But coercion, social conditioning, fearmongering and threats are not science.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Good Company — Needs Improvement,3.0,"Nov 5, 2019","Friendly, intelligent coworkers, nice location, great benefits, and supportive of charitable causes, including scientific research.","Unrealistic expectations and overly picky, little work life balance or flexibility, much slower to adopt long term process improvements compared to prior workplaces.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Fantastic Benefits & Culture,5.0,"Jul 26, 2022","Fantastic medical benefits Great core values and purpose. Overall cares about people/employees Opportunities to work on many different projects Everyone is friendly, hard working and enjoys what they are doing","Very fast paced work environment Heavy workload due to overall understaffing If you are early in your career there is not a clear path to develop professionally within the company When problems do arise, I feel that management makes the effort towards addressing the issues.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Good compensation but a lot of work,4.0,"Oct 12, 2022","Good compensation Opportunities for growth, but it takes time and a lot of work Nice office space",A lot of work and pressure most of the time Few social events/opportunities to socialize with colleagues Very little training (there are opportunities for optional training but due to work load you can’t afford to spend the time on optional training),"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Assistant,5.0,"Feb 23, 2018","This company is on the cutting edge of the science and tech industry; employees are made to feel a very important part of the growth, and are appreciated and given perks on a regular basis.","Very busy; high energy is required, which is really not a con if you're interested in being a part of the big picture.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Senior Accountant,2.0,"Apr 16, 2020",Great Benefits Company activities Charitable contributions Acceptable pay,"Micromanaged Understaff Last minute projects which causes you to work late Understaffed(Yes, again) Everything needed to be completed yesterday Senior managers become ill mannered under pressure Working here will drive you insane (mentally) but you will receive above market pay and great benefits. Consider what is important to you.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
ARE takes care of its employees,5.0,"Apr 12, 2022","- incredibly generous benefits - competitive compensation package with robust bonuses and raises each year - ""work hard play hard"" culture - abundant resources at your fingertips - ARE takes very good care of employees in so many different ways, I've never felt more supported by a company before",- I've heard that your experience at ARE varies significantly depending on your department,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
ARE you with the #1 company?,5.0,"Aug 9, 2021",Company culture Leadership is amazing The community involvement and philanthropic values is amazing The mission statement is the company's true goal on a daily basis The people who are hired to work with the company,There are not any cons coming to mind. The Talent Management team thinks of so many things to keep the company evolving and showing the employees they are appreciated.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Manager,5.0,"Dec 27, 2015","Great health benefits and 401k plan, company has a lot of talent throughout.","Expected to work long hours, below-average vacation time","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Too much favoritism and little room for growth.,2.0,"Feb 21, 2018",Company is growing doing billions in business.,"Higher ups feel threatened by experienced agile, employees - persons of color are especially treated like outsiders who are only window dressing.","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
"Alexandria, is the best company I've ever worked for",5.0,"Aug 28, 2017",Very successful company. Treat employees very well. Let me do what I'm best at.,Flat organizational structure can be awkward at times.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Senior accountant,1.0,"Aug 6, 2018","Free food because you work overtime often and there are lots of leftovers. When work is busy, they also cater lunch.",People spend much of the day on the internet or chatting because you get paid overtime even though everyone below manager is still salary based. People aren’t motivated to work efficiently or leave work early because they want to get paid more. It’s all about politics and favoritism when it comes to getting promoted.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Great company,4.0,"Aug 13, 2015","Competitive pay, ability to grow and move up in company, fun employees and easy work environment- this review is for San Diego office",No real cons except for some minor company politics,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Great place to work!,5.0,"Apr 4, 2017","Excellent benefits, a friendly and collaborative environment, a sense of community, volunteer opportunities, opportunities for growth, wellness program, management provides clear expectations, thorough training.",I can't think of anything negative to say about Alexandria.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Wonderful company to work for,5.0,"Dec 31, 2019","Everyone is very informed, very willing to help. The team all gets a long very well, everybody is professional but knows how to enjoy their time at work.",There are really no notable cons that I can think of.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Paralegal,3.0,"Feb 23, 2017","Pay well, people are nice","No room for growth, only let lawyers type any contracts","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Good place to work but mixed bag,4.0,"Oct 10, 2022",-competitive salary -everyone is extremely hard working -abundant professional development opportunities,-It’s hit or miss if you get a manager that really cares/appreciates you. -looked at as just number in the rat race.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
It was a job not a career.,2.0,"Aug 14, 2013","Benefits, stability, location, pay check","No advancement opportunities, no reimbursement for education, lacks teamwork and direction, heavy workload, no balance between work & home","Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Positivity Central,5.0,"Oct 11, 2016","It's a great work environment where everyone is collaborative, and employees are given every opportunity to develop.",None - this is a great place to work!,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Great Culture & Benefits,4.0,"Mar 1, 2022",Great benefits Fun company culture Great HR team,Understaffed Hiring for upper positions from within is rare Visibility isn't the best Communication needs work,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
Great place to work,4.0,"Mar 31, 2020",People are intelligent and driven. Benefits are amazing. Supportive in terms of professional development. Gives back to community with philanthropic work.,Lots of processes that need to improve. Understaffed.,"Alexandria Real Estate Equities, Inc.",ARE,Health Care,2025-11-21,https://www.glassdoor.com/Reviews/Alexandria-Real-Estate-Equities-Reviews-E6956.htm
