title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
There CFO made the workplacw intolerable. They have since gotten rid of him,2.0,"Jul 4, 2016",Great pay. Most of the people were great to work with,Clique-ish environment. Different rules for different people based on if you are a hit with certain managers.,"STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
STAG,5.0,"Jun 27, 2016",Phenomenal work environment with great people. Very nurturing environment that allows for everyone to want to succeed. Summer Fridays.,"Very little complaints, sometimes work is slow.","STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
Accounting,4.0,"Mar 7, 2017","Summer hours, health benefits, charity events, nice bonus, good work/life balance.",Favortism and different management style for certain managers meant not everyone was treated fairly or equally.,"STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
Great Work Environment,5.0,"Apr 27, 2021","I really enjoy the culture, the relationships I've cultivated, the support I've received from my manager, flex work/life balance, benefits",sense of direction within organization,"STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
Work Life Balance,5.0,"May 26, 2022","great work life balance, small company and can know everyone, flexible work environment",have been growing so much and need better workflows,"STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
Positive work life balance and great senior management,5.0,"Jul 9, 2022","Culture, small group, and easy to collaborate with other departments.",Wfh tends to be frowned upon,"STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
Solid Company,4.0,"Jan 13, 2021","Positive collegial culture, long tenured employee base,","Slower pace at certain times, lack of clarity around career paths","STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
Great company,5.0,"Feb 16, 2022","Excellent culture, benefits, friendly, interesting work.","Communication btw levels not always 100%, but has improved significantly. Career paths not always clear.","STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
Solid Company,4.0,"Mar 24, 2022",Half day Fridays is a plus.,Repetitive workload but solid reps.,"STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
Accounts Manager with 14 year experience,2.0,"Nov 8, 2013",Working enviorment is good and management is poor.,beleive in build up career.,"STAG Industrial, Inc.",STAG,Industrial,2025-11-20,https://www.glassdoor.com/Reviews/STAG-Industrial-Reviews-E354630.htm
