title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
"If you can find something else, just go!",1.0,"Jul 12, 2016","Majority of the staff are truly genuine and cares, take note I said “staff.” Anyone in an office, consider “stuck up, obnoxious, and rude.” Truly micro-managers, they get hard-ons by bullying their staff. All the good managers were either real human beings and were just too nice and smart to stick around and left, and now we’re stuck with the bad ones. Total culture shock at this place with managers having a huge language barrier; please have management attend ESL classes. Management loves to humiliate staff whenever mistakes occur and provides little to no training what so ever.","High, as in very HIGH turn-over rate. Managers don't care about their staff and loves it when their staff fails and makes mistakes, it gives managers something to talk about in their management meetings.",American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Employee Beware,1.0,"Mar 4, 2018","Beautiful building, security, delicious cafe downstairs. and free parking.","First and foremost, this company does not train, they expect you to know it all on the job and if you ask questions twice, you are labeled incompetent. Your performance on the job is all criticized at the time of your review, there is NO verbal warnings. Most managers have been there for many years and they supervise unfairly, they have their favorites and let them get away with rules, while others that are in their radar, punished constantly. They do not foster a healthy, encourage for success environment. And be careful, HR is not a safe haven, unfair treatment and assumptions are quickly determined. So if you want to work in the ""lion's den"" then apply and get hired. Good luck!",American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
AWFUL,1.0,"Nov 8, 2017",Not a lot of nice things to say about this company. Nice picnic I guess. The owner is a good man who just has bad people under him.,"Awful HR. While I was there a a VP was indicted. For 6 months I listened to my manager lie, gossip and discriminate against co-workers and customers. She was away from the office 30% of the week with no explanation. Did not follow company policies 50% of the time. Also a girl transferred over from another office because her boss had been verbally abusing her and forcing her to take on the manager's duties while the manager was absent. HR would never respond to emails. Huge violation. My last day she lied about losing her keys and asked for mine then had HR call me after I left and tell me not to come back with no explanation. Terrible place.",American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Rady isn't as great as you think.,2.0,"Sep 29, 2020",Multiple locations throughout the city,"-Extremely disorganized within each site all the way up to corporate office. What I mean is that you have a procedure to follow and you follow it, corporate adds more steps. So then you follow it the next time, and then you're asked ""Why did you do it that way"" and you run in circles and the corporate office continues to move the goal posts. -Extremely low pay for the position",American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Happy New Hire!,5.0,"Mar 30, 2016",Great working environment. Awesome medical benefits including 401(k) plan. 17 PTO days the first year of employment! That doesn't even include the 3 sick days! Free life insurance for you and your family! Onsite gym and a discount to the in-house cafeteria. Excellent work-life balance.,"None. Ok, well with the great food at the in-house café, I may gain some weight. But then that'll come off going to the onsite free gym. Best of both worlds! :)",American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Egg Shells,3.0,"Aug 27, 2015","Great Company Portfolio, Great Benefits, Intelligent Co-workers, Great Experience in Corporate Setting","Uncomfortable working environment, management taking credit for your work, very unappreciative, raises are rare, only Execs get raises, low self-esteem and cocky upper-management",American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Women In Leadership,4.0,"Dec 29, 2021","The VP of the company is a woman and she is a wealth of knowledge, strong sense of teamwork and that the company is a family.",Managers have a tendency to micromanage and high turnover rate.,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
"Small company, great pay",4.0,"Oct 4, 2020",Pay was insane Benefits were insane Co-workers Lots of money in the company so if you ever needed anything it was usually a yes Company events,Favoritism can happen at times,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
,3.0,"Feb 12, 2021",Promote from within. Multi cultural,Company but operates like a mom and pop shop,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Great Compaany,4.0,"Aug 26, 2016",Company has a bright future n multi family housing. Lots of great employees. Great bonuses and incentives.,Decision made by CFO without considering the impact on lower level employees,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Beautiful location,2.0,"Jun 4, 2014",Attractive real estate portfolio and corporate location,"Disconnected management and leadership, lack of communication",American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Great company to work for!,5.0,"Feb 2, 2022","competitive pay
easy going work culture
diverse",everyone one loves their job so not enough growth opportunities,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Nice place to work,4.0,"Jan 30, 2021",Nice office and friendly people,Lack of communication from management,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Community Manager,1.0,"Aug 4, 2017",None that I can think of,A horrible company to work for doesn't care about staff or people. Wants to capitalize money for shareholders at any costs and will run nice assets into the ground.,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Leasing Consultant,1.0,"Aug 11, 2018","Great healthcare benefits, hr staff is friendly.",ultant,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
90 days pay,1.0,"Aug 5, 2019",Get 90 days of pay,Company Sends temps through staffing agency to avoid hiring full-time.,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Toxic culture,1.0,"Dec 29, 2021",The property is very attractive.,Would 10/10 not recommend. Management is extremely toxic.,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Good,5.0,"Jun 9, 2022",Good company and and culture,Bad work overtime exhausting stress,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Good,4.0,"Jun 7, 2021",Everything is very good woo,Nothing is bad for them,American Assets Trust,AAT,2025-11-11,https://www.glassdoor.com/Reviews/American-Assets-Trust-Reviews-E354669.htm
Good Company and Opportunities,5.0,"Jul 10, 2025","Hybrid, PTO, good health insurance. Everyone is really friendly and managers are helpful when needed. Recognizes hard work and offer promotions when available.","Training could be improved, but still good.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Arbor,2.0,"Oct 24, 2025",Worked in smaller office and most coworkers were friendly,"No training, expect you to know their processes and if you ask questions they make you feel stupid","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Good Underwriting Job,4.0,"Aug 13, 2025",Salary position. Access to learn SFR and Multifamily financing. Managers don’t breathe down your backs. Good position if you enjoy looking at screen and staying at desk all day.,"Intense workload during busy seasons. Salary does not compensate you for overtime. Pay and bonus increases are negligible compared to increased workload for lower end promotions. Pay and bonuses are negotiated during slow times so that the company has negotiating power to say they are not busy to pay you more. Real estate is cyclical, so the timing of pay discussions always coincides with the slowest time for loans. You are expected to bend over backward when asked. Bonuses are not guaranteed. Lay offs tend to happen around bonus season. Despite title changes during promotions, you are still doing the same work","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
It’s okay,2.0,"Oct 17, 2025","Pay, the people and traveling",Too much work not enough staff,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Overall solid,4.0,"Oct 2, 2025",Good pay and work life balance,Benefits are not the best,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Entry level,4.0,"Sep 18, 2025",Good culture and people here,In person 5 days a week,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great opportunities for driven employees,5.0,"Mar 20, 2025","Arbor has progressed me into new roles with more complex situations for the past couple years. I believe my exposure and training is leading me down a path of success and my work has been appreciated by my team/superiors. Learning as situations arise, I have a mentor on my team to bounce questions to and it has help me become a better employee. I hope to maintain my success as i work my way into bigger roles at Arbor.","Arbor gives its employees a lot of trust and responsibility. Some employees see this as a great opportunity to accel, others may be intimidated if they prefer a constant collaborative setting. This could be a con for someone fresh out of college who is entering their first job.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great Company to Join,4.0,"May 23, 2025","Work life balance: bank holidays off and plenty of starting PTO. Hybrid work environment. Benefits: good benefits, relatively affordable insurance Competent and accessible management: management have a good grasp of daily operations and are easy to bring questions and concerns to People: everyone is kind and happy to work with one another. Plenty of events and small tokens of appreciation Facilities: offices are modern and clean",Upper management does seem to want to push for more time in office. However no such call has happened yet.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Arbor Experience,5.0,"Mar 18, 2025","From the beginning, I knew Arbor was the right long-term company for me. The people, management, and industry has made my time enjoyable. After spending 11 years at a regional bank, I was nervous about transitioning to a new role at a different company, but Arbor made that process easy from the beginning. The work-life balance is excellent, and management organizes great events like holiday and summer parties, as well as casual gatherings. Overall, I am very happy with my experience at Arbor.","There are no major drawbacks to Arbor, but one minor improvement could be introducing new employees to their department in person. For example, when a new Asset Manager joins, it would be helpful if someone took them around to meet the other Asset Managers in the department.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
A rough place,2.0,"Aug 1, 2025","Excellent learning experience to understand underwriting bridge and perm debt, CLOs, and servicing",Very rough work environment with no training or mentoring,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great Job and Opportunity,5.0,"Apr 15, 2025","Work environment is amazing and coworkers are very easy to get along with and talk to. Hard work pays off truly at this job. I came here with hardly any experience, I listened, I asked questions, and kept a positive mentality even on the hardest days. I got an unexpected promotion after only 5 months. Pretty amazing!","Not too many cons on my side. Sometimes it takes a little bit for an issue to be resolved, but nothing negative. Just move on and come back to it!","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Happy I Left,1.0,"May 4, 2025","Good time off policy, good holidays.","Raises are very small. The biggest problem is that senior management doesn't care about the people who do the work. They constantly change procedures without stopping to consider the people who actually do the jobs. Work-life balance is given lip service. There are not enough people to do the work but they are told overtime is available. When people can't work OT, they are told it must mean no additional staff is need. This leads to burnout ans so many people have left.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Arbor Journey/Experience,5.0,"Mar 17, 2025","It has been a pleasure getting to know the business and the people at Arbor over my tenure, I have been delighted to be a part of such a special group, and proud to say I work here, where the culture and atmosphere are second to none.","There is always room for more training & development, this area has definitely improved since I started at Arbor, but there is still more to improve on.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
"Great people, who are always willing to help!",4.0,"Nov 15, 2024","The company culture is a big draw to Arbor. I am new in my role, and my team is always willing to help me learn something new. We all have a ""same team, same goal"" mentality which makes the work that much more enjoyable.","It is a great privilege that Arbor is very pro-hybrid work. The difficulty is that for new employees, in a relatively empty office, it feels pretty isolating, and you rely on virtual means to ask your team questions, it delays the process, etc. It's a great time when people are in the office and everyone's talking and collaborating; so I wish I could experience that more.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Best opportunities for growth and promotions. Work/Life balance is number 1 here!,5.0,"Apr 15, 2025","Excellent benefits and wages with PTO. Happy to work without micro-management, This company is moving in an advanced direction of automation to allow for its' consistent growth in the market. Excellent training and resources for further advancement opportunities.",There is not one con. Hard work and dedication is recognized and rewarded.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Green Flag company that cares about their employees,4.0,"Feb 7, 2025",Mangement cares about things like employee safety (if the weather is bad WFH is an option) The Healthcare offers pricing based on the tier of your salary (this is something more places should do and really impressed me). The people/department I work with are and extremely dedicated and talented bunch of people. Everyone cares about the job they do.,"The list is short. I would like to see more outside of the box thinking and solutioning. But that is a culture thing and just a preference of mine, not really a con.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Job is fine but pay seems unreasonably low,3.0,"May 30, 2025",Fun group of analysts to work with,Pay seems to be much lower than some other comparable firms,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Arbor employment,5.0,"Mar 20, 2025","Working at Arbor always has a supportive work environment, opportunities for professional growth, and competitive benefits. Employees appreciate the company's commitment to sustainability and innovation, which fosters a sense of pride and purpose.",I cannot think of anything that is a con I enjoy my job and the confidence that the company has with all of their employees. Arbor is considered a desirable place to work due to its positive work environment and the confidence the company has in all of its employees.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Treasury Accounting Specialist II,5.0,"Mar 21, 2025","Good work life balance, interested in employee development, positive workplace culture, promotes employee health & welfare.","Training needs to improve and be more continuous to ensure quality of work, technology could improve in several areas.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Overall good experience,4.0,"May 10, 2025",Smallish feel Good benefits and community involvement You get what you give Hybrid/remote work opportunities,Growth opportunities can stall out Upper level management doesn't change easily Training could use some improvement Heavy and at times unmanageable workload,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Abor Realty Trust Review,5.0,"Nov 20, 2024",Arbor is a really comfortable place to work. The company cares about their employees and their outside life as well. managers ensure that training is priority to ensure you have the best shot at succeeding in the current role you hold. I feel compensation is very fair for the amount of work we complete on a daily basis.,There isn't many cons but if I had to choose one it would be lack of community involvement. I would love to see Arbor get involved in more than just environmental needs.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great Company to work for!,5.0,"Mar 7, 2025",The amount of support you get from your co-workers and upper management is what makes coming to work easy. Work life balance is also great at Arbor. Recognized for your hard work.,"The office location is a little far from where I live but other than that, I have no complaints about Arbor.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
I Love My Job,4.0,"Mar 14, 2025","Arbor is a great place to work. I have recommended a few people and most are still with Arbor. If you put your best foot forward, you will not go unnoticed. Family is very important to me and Arbor works with you to ensure you have a great work/life balance.",Better communication between Asset Management and Operations.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Content Employee,5.0,"Mar 27, 2025","-Managers back the work of their team -Great benefits (time off, holidays, work life balance) -Work as an individual contributor, so you are in control of your success -Enjoyable culture in the office -Hybrid schedule -Ability to travel based on the position -Interesting work",-Location of the office (Buffalo),"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great Place to Build a Career,5.0,"Oct 18, 2024",Arbor does a really good job rewarding hard work and providing opportunities for career growth and advancement. Management is flexible and understands the importance of work/life balance to ensure their employees are happy and has a culture that promotes building positive relationships with team members. I love the people I work with and enjoy the challenges that come with each day being a little bit different so it always remains interesting!,"With a higher interest rate environment we have encountered increased pressure from Investors to monitor property condition, but Arbor as a whole has done a great job continuing to perform well despite the challenges we have been given. Our leadership gives me confidence that we can survive any economic cycle.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Nice place to work,4.0,"Mar 26, 2025","Location, salary and most people",Marketing team wasn’t pleasant to work with and took credit for things they didn’t accomplish.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Good first CRE job,4.0,"Mar 31, 2025","Great team environment, steep learning curve.",No real structured training program.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Fairly decent place to work,3.0,"Dec 6, 2024",Manager is very knowledgeable and supportive. He doesn’t get mad if an error is made. He will tackle issues head-on and help to resolve issues without making you feel bad about the error. Flexible - once the work is done. Does not micromanage and leaves you to take ownership of your deals but is there if you need help. Great summer and holiday events for employees,Pay not competitive Gossip culture Clique culture Nothing is confidential - ur business will be talked about. Promotions scarce,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Review,4.0,"Mar 11, 2025",Great place to begin your career.,None to speak of during my brief stay.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Strong Company with a Great Culture,5.0,"Aug 27, 2024","Having worked here for 11 plus years I have seen the company grow both in size but also in the culture. Arbor is a great place to work. It has the benefits of a large publicly traded company but has a smaller, employee friendly environment. Senior Management has guided the company through multiple economic cycles, and the experienced and long tenured employee base has always kept the company performing strong financially. Growth is always available to those that put in the effort and earn it. I plan to be with Arbor for a very long time.",Salary and Benefits are on par with the industry but are constantly being evaluated to make sure that the company can attract and retain talent.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
,4.0,"Feb 14, 2025",culture within the work place,"pay, communication from the top","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great company to work for,5.0,"Aug 23, 2024","I love my manager and their managing style. It has helped me improve my own, along with helping me increase in title and grow within the company. Benefits are great myself, my wife, and child don’t pay a dime for most doctor related things.","I think experiences may vary depending upon management styles within the different groups/departments. There are great leaders in most departments, but there are some gaps between them and the not as great ones.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
,2.0,"Jan 15, 2025",career advancement and promotion from within,"long hours, minimal work life balance","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Good place to work,4.0,"Nov 29, 2024",Great place to learn and develop in the commercial real estate world,Office location is a pain and the company is a little over the top on being in the office vs working from home,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great Learning Experience and Company Culture,5.0,"Sep 18, 2024",-Hybrid work schedule conducive to a family schedule -Upper Management expertise -Collaborative Teams -New Office Facilities w/ Gym and a lot of good lunch spots in the surrounding area,"Learning curve can be steep and Lenders change guidelines regularly, but the company does a great job of trying to stay ahead of the curve and adapting to ever changing rules.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great Company,5.0,"Dec 19, 2024","Rewards and recognizes hard work. 
Healthy culture that promotes from within.",Inconsistency on who gets promoted and when.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Come join us,5.0,"Nov 12, 2024","Open communication, supportive leadership/management, respectful, good work-life balance, flexible work schedule,",Continue to promote within and increase staff to accommodate our steadily increasing loan growth,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great Culture,5.0,"Dec 4, 2024","Great hours, convenient location, easy work loads.","Light work load, analyst errors","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
"For your sanity, look elsewhere.",1.0,"Oct 19, 2023",Health insurance was decent and not over priced.,"1. Their processes are archaic and they can't seem to leverage technology to streamline or reduce manual efforts, either because they won't spend the money on it or because they do not hire the proper talent. Instead, they expect the employee to offset the lack of technology with grueling and redundent efforts all while increasing the volume of work with each quarter. 2. Some departments are woefully understaffed and remain that way, not because of the covid workforce throttles, but because they won't hire more people because they are ""working on automation and technology"". The expectation to offset the staffing issues is transferred to the employee where the demands often meant working well beyond an 8 hour shift and often on weekends and holidays. 3. The company is split into silos, no one works together with a common goal. And the different ""sides"" of the building are often pit against one another where accountability is non-existent, it's always someone else's fault. 4. Their remote work policy and hybrid work environment is a joke and it is weaponized to ensure compliance or it will be taken away. 5. There is no growth opportunity, every team has a handful of employees and if you're trying to get into the management level you have to wait until someone gets fired or quits.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Toxic Workplace,1.0,"Jan 8, 2025",No benefits to working here.,Management is unrealistic and harsh.,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Insurance Department-Arbor Realty Trust,5.0,"May 31, 2024","Flexible, hybrid company with lots of opportunity for growth. A great place to expand knowledge on the commercial insurance field. Receptive of hard work and new ideas. There are people in the company that have started as receptionists that have been able to launch a full career in commercial real estate. Upper management is extremely approachable. Professional company without feeling too “corporate”.","Not a con, but must be open minded when it comes to change. The commercial real estate market & insurance markets are forever fluctuating, important to have strong change management skills and a change forward mindset.","Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great Place to Work,5.0,"Sep 24, 2024",The People are great! Pay is good! Work Home balance is exceptional.,Only goes up to 23 PTO days max,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
Great place to work!,5.0,"Jun 13, 2024","Coming from a large corporation to Arbor was an easy transition. Everyone is so helpful, knowledgeable and kind. The culture in the office is great and I currently work a hybrid schedule! It’s important to me to work for a company that treats their employees well & gives back to the community. Arbor does all of that and more. Could not recommend working here enough.",I have nothing bad to say!,"Arbor Realty Trust, Inc.",ABR,2025-11-11,https://www.glassdoor.com/Reviews/Arbor-Realty-Trust-Reviews-E35110.htm
