title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Changed,1.0,"Oct 14, 2025",Co-workers are the only upside,"Everything is wrong with this company, especially management","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
The culture has changed,1.0,"May 28, 2025",The benefits and my team,"The culture has shifted immensely since the turnover in our senior leadership. They are asking too much of managers that prevent them from being effective leaders and support for the teams. They have created an operating model with far too many hands in one pot and there is little to no effective communication between departments. There is an emphasis on customer sentiment, but what our customers are asking for is an on-site presence again. And that is the one thing we are not going to do for them. So our operations team continue to fight what feels like a losing battle. There appear to be too many egos involved in decision making and the focus on associate engagement has completely switched to profit, profit, profit.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Great Place to Work,5.0,"Sep 3, 2025","Work life balance 
Events
Team",You’re pretty much on your own.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Toxic Mess,1.0,"Jul 14, 2025","You’ll likely build strong bonds with a few trusted colleagues—the kind of connection that forms when you're both sitting through yet another ""urgent"" coffee talk announcing sweeping changes and silently wondering, Is this normal? That shared glance might just spark a real friendship. This is also a place where you’ll stretch beyond your comfort zone—because you’ll have to. With frequent departures and minimal backfilling, it's common to inherit new responsibilities with little warning or training. The upside? You may uncover strengths or skills you didn’t know you had. The downside? Those added duties rarely come with a raise or the bandwidth to do them well. Still, the experience may serve you down the line, especially if you're looking to build a broader résumé.","The cultural decline has been noticeable—and fast. As the CEO advanced through the organization, the environment shifted dramatically and negatively. Over the past year, turnover has surged at every level, with an unsettling number of long-tenured leaders either quietly “retiring” or being replaced by individuals with little relevant experience. Key roles in operations, HR, and asset management and development have seen abrupt transitions, often filled by candidates whose backgrounds raise questions. A number of experienced people were forced out or left with weird changes at the top; HR leadership shifted from a respected people-first HR head to CAO with minimal change management experience who lacks an understanding of the human element of HR. Operational oversight is murky at best, with no clear leadership—and it shows. Operations leaders continue to disappear in emails described as more ""retirements"" and more operations people in the maintenance and day to day functions have departed or been fired. No one seems to be able to make a decision about how to best serve residents with the strategy in constant flux. In all functions, respected people up and down the corporate ladder keep departing and no one is asking why. Or no one cares to ask why since people know. The resulting instability has triggered a cascade of confusion. Departments are in a constant state of reorganization, institutional knowledge is rapidly disappearing, and employees—both corporate and onsite—are left guessing at basic processes. Communication is fragmented, and getting clear answers often feels like running in circles. Morale has declined sharply, especially among onsite teams who are left to manage resident frustration without adequate support. Longstanding mid-level contributors—the ones who actually understand the work—are leaving, either by choice or force. Meanwhile, decisions appear reactive and disconnected from operational reality. The internal atmosphere is tense. Open dialogue is discouraged, and there’s a widespread fear of speaking up, even over obvious dysfunction. It's a place where silence is the safest strategy and job hunting is a shared undercurrent. Many recent reviews echo the same sentiment: toxic, unstable, and disorienting.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Best Recruiting experience,5.0,"Jul 9, 2025",Crystal Haylock went above and beyond with clear communication and represents the company very well. She is professional and sincere. She made my recruiting experience smooth and is an amazing recruiter to interact with.,There are no cons at this time,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
It gets better and better as time goes on while working here,4.0,"Jan 12, 2025",People that work in company are very professional yet personal in a good way as well. Hospitality when joining company is 5 stars. I very much appreciate the people I work with.,"I was told benefits were outstanding and top notch comparing to market but it really doesn't feel like it at all cus the prices they charge for benefits are very high and the company contribution is next to none, few cent on a the dollar at best. They just offer u alot of options and various type but you have to pay for them w/o company contributions, pretty much feel like they trying to sell u different types of benefits","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Retaliation,1.0,"Oct 18, 2024",Some team members are great,"Essex has become a place where there is a fear of leadership and speaking up. Instead of feedback being received by managers, you are essentially penalized for giving feedback. They took away “refresh days” due to staff complaining that the workload was too high to ever utilize them. Every manager, except maybe two I’ve encountered, is unprofessional with minimal skills in actually leading a team. Managers are afraid to speak up for their teams due to fear of retaliation from corporate. I’ve had team members break down and cry due to the increased workload. My advice to my coworkers who are struggling is to remember that this is just a job, and there are plenty of other companies that will treat you with respect and value work-life balance. The constant restructures always seem to cut frontline staff. It’s always been about profit, but now it feels like it’s profit over the well-being of seasoned employees. The compensation doesn’t even match the demands of the job. HR will probably respond to these reviews with ChatGPT-generated responses, which shows how little they care.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Used to be a great company,1.0,"Oct 2, 2024",Great benefits and bonus structure.,"As a long-term employee it pains me to write this. Essex use to be a great company but it has dramatically declined over the past year. Essex embodies a dynamic and fast-paced work environment, requiring individuals to excel in multitasking and maintain peak performance. Decision-making is predominantly driven by strong top-down leadership; however, transparency regarding the rationale and anticipated outcomes is limited. The Vice Presidents often operate behind the scenes like the enigmatic figure of Oz, making decisions with limited receptivity to feedback and a tendency to assign blame swiftly in case of setbacks. In recent times, some of the most respected senior leaders have either resigned or been laid off, leaving behind a group of ""yes"" men who now run the show. These individuals often fail to work a full day or take accountability for their actions, yet they excel at talking a good game and maintaining appearances. This shift in leadership has further contributed to the top-down, opaque decision-making culture, creating an environment where genuine leadership and responsibility are increasingly rare.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
,4.0,"Aug 4, 2025",Good training and office environment,Dangerous community issues with homeless breaking in or gang activity,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Great Place To Work!,5.0,"Oct 23, 2024","Essex has not only provided me with a platform to grow professionally but has also fostered a strong sense of community among its employees. The collaborative spirit and camaraderie that exist here make it a unique workplace. I’ve had the pleasure of mentoring new team members, helping them navigate their paths within the company, just as others did for me when I first started. The training programs and development initiatives at Essex are top-notch, ensuring that every employee has the resources and guidance needed to excel in their roles. I truly believe that the investment Essex makes in its people is what sets it apart from other companies in the industry. As I look toward the future, I am excited about the potential for growth and innovation within Essex. With the ever-evolving landscape of our industry, I am confident that the company will continue to adapt and thrive, providing us all with new challenges and opportunities to conquer. In conclusion, I would encourage anyone who is passionate about their career and seeks a supportive environment to join us at Essex. It has been an incredible journey for me, and I am eager to see where the next 16 years will take us!",No cons come to mind. 16 great years of service and looking forward to many more!,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
You suck,2.0,"May 21, 2025",Pay and benefits are ok,They don't care about you as a human. Want robots 🤖 to not have any opinions.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
STAY AWAY,1.0,"Jul 29, 2025",Not a good company for a professional,"Biased, Unprofessional, Promises With No DELIVERY","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
"New CEO, New Focus - Not what it used to be",2.0,"Mar 4, 2025","Benefits: Great benefits including incentives to lower premiums. Multiple options and ala carte selections Financial Stability: As a publicly traded company, Essex maintains a strong focus on financial performance. People: Many really great people within the organization","Poorly Managed Changes: During the pandemic, Essex implemented rapid changes without fully considering their impact or ensuring adequate resources. Leadership Shift Issues: The transition of the CFO to CEO resulted in a leadership style that prioritizes financial performance over company culture. Eroding Company Culture: The once collaborative and employee-focused environment has deteriorated. Layoffs & Increased Workload: A significant number of layoffs in the past year have left remaining employees overburdened and struggling with morale. Loss of Trust in Leadership: Employees feel a disconnect between leadership’s words and actions, leading to diminished trust in both senior and middle management.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Essex Does Not Care About You,1.0,"Apr 24, 2025","Dental, Medical, FSA, Vision benefits. Also your team, you will have the best people working alongside you whether in sales, maintenance or resident relations. They are the ones on the floor working alongside you and supporting you.","Corporate is now numbers/metric driven. Which all companies are however it is now blinding their own company visions on Care About What Matters, Act With Integrity, etc, and expect their employees to follow their vision, when they don't follow it themselves. Ever since 2020 as well as when orignial CEO Mike Schall retired, Essex has drastically changed the way they treat their employees with unrealistic office conditions and relocations, reducing maintenance/office positions and not backfilling the positions in which support is needed, lack of support in departments that have roaming managers, There is no longer opportunities to grow, you are stuck in the department you are in and even the benefits of being a manager are not worth the stress or compensation. They even took away an additional incentive of extra PTO, their reasoning because many couldn't use it BECAUSE they were stressed on workload and taking time off meant things wouldn't get done. Employee housing/parking increases with little to no increase at the end of 2024. Other departments are being continuously pressured and questioned (micromanaging) to care about the spending of the communities whether it is repairs, projects, unit turnovers at the expense of the quality given to residents. There is no positive incentive to be a part of this company and many are looking elsewhere.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
,3.0,"Jun 7, 2025",Some good leaders and loyal co workers,Associates are not valued or compensated fairly.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Load of Politics,3.0,"Jun 6, 2025",Good pay and job stability,Had to deal with a lot of behind the scene politics,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Seriously The Worst Company I've Ever Worked For,1.0,"May 26, 2025","Long company history, stable industry",Incredibly toxic culture driven by the CEO and her dysfunctional leadership team. HR is a joke. Company is just concerned with money at the expense of its people and communities.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Toxic Environment,2.0,"Nov 16, 2024",The office is in a convenient location.,"Essex doesn’t value long term employees. There are limited development opportunities and even less grace given to people who have given years of their lives to the company. The departments are treated very differently based on an unspoken value attributed to each department. Some teams get to do team building, receive education, and regular raises, while others can’t even attend conferences (so choose wisely). If you Seek Fairness, this probably isn’t the place for you. Leadership also varies, but overwork, constant stress, and lack of trust are common themes. There are some fantastic people working there but the overall environment is toxic.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Bad Culture,2.0,"Jun 4, 2024",Standard benefits but no employee stock purchase plan or employee stock. Nice people in lower ranks and some groups are better than others. If you find someone to blame for stuff going wrong you can probably get them fired and suck up to leadership to get promoted. If you put your head down and do your job you can maybe get a small raise every year and a large workload increase. HR tracks your key card activity but no one cares when you leave the office. It’s quiet.,Operations team is chaotic they are constantly changing structure and there is no accountability. Work life balance has gone out the window. It used to be good now they fire everyone and expect existing people to pick up the work. The new CEO is not kind or friendly like the old CEO and everyone is scared to make a mistake or make any noise about whats wrong so work environment is very sad. So many unqualified people high up that make a lot of changes to the organization without understanding what people do and no one knows what’s going on or who is actually responsible.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Love it here!,5.0,"May 1, 2025","collaborative, smart people throughout the org",would be wonderful to have improved healthcare plans,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Competitive Leadership,5.0,"Apr 19, 2025","Essex leadership has been competitive as well as kind.
Great culture!",I can't think of much that stands out while working here for years.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Leasing Consultant Pay,4.0,"Apr 18, 2025","good benefits, large company, stable",ultant Pay,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Declining Loyalty Increasing Burnout,3.0,"Nov 9, 2024","Great Medical benefits, increasing PTO with tenure, relaxed dress code, most people I’ve worked with have been awesome","The increased workload without a reciprocal increase in pay, reduction of pre-loaded rather than accrued refresh (mental health days) and the necessity to be on a remote site for a remote job but no flexibility to work from home even one day a week","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Great place to work,5.0,"Mar 20, 2025",Workers and day-to-day is enjoyable,No cons to speak of great place to work,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Fewer opportunities & overworked,2.0,"Jul 8, 2024",benefits- healthcare is solid but can be pricey,"their new business model is not good. they consolidated offices and jobs. You now oversee multiple communities and have less support and jobs available making growth near impossible. with the consolidated properties you are overworked and do the job of 3 people that used to do that work and very minimal raises. While they are running this new business model, offices are run more like a corporate business hub and the pay does not reflect this, the pay reflects a standard property management pay which should not be given the changes made.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
"Used to be great, now it’s just toxic",1.0,"Oct 13, 2024",They pay you. There’s some good people but it’s more and more rare. Upper management has gone downhill. Many of the good leaders have left or been ousted. Too many decisions that seem shady too.,"Current CEO and leaders are not very good at all. Former CEO was a true leader. Don’t know what happened but the leadership, culture and values fell off a cliff after the former CEO retired. New CEO rules with an iron fist. If your not part of the in crowd, you’re screwed. Even if you are part of the in crowd, you always need to watch your back. Join this roller coaster at your own peril.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Allows workplace bullying,1.0,"Apr 15, 2025",,"istent schedule
Average pay
Fun events","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
No Stability. Poor Management.,1.0,"Apr 2, 2024",We used to have some pros. The benefits are ok. Time off and holidays are good.,"The downside of working here is the company is always changing policies and many times without notification. We went into what they call collections but now that is about to change. We have lost so much opportunity and growth chances. It is absolutely discouraging to continue to be here. Maintenance teams are treated lower than dirt by their managers, by the directors, and by other departments who think they are their boss too. It’s disgraceful. The managers try to pretend they do a lot for them and for some reason are delusional in thinking they treat them even with some respect. We receive surveys every year and are bullied into completing them for feedback that they never listen even though they say they do. They are voluntary but we are still bullied to do them. Nothing is secret here. We all know from LA to Ventura all the horrible treatment of the teams with fake managers. People here because we need jobs but we do not have anything left for Essex.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Kind people and excellent benefits!,5.0,"Jan 7, 2025",I have met and worked with some of the nicest people that I've encountered in my career. Our teams are collaborative and passionate about providing amazing places for our residents to live.,I wish our corporate teams had more opportunities to interact with our onsite teams.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Happy here,5.0,"Feb 27, 2025",Work life balance and closer hime,A lot of changes here and rhere,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Great company,5.0,"Feb 17, 2025",The culture is amazing at the company and the people are amazing,Having to wait a 6mo period before promotion,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Great Place to Work!,4.0,"Feb 10, 2025",- developed strong worth ethic under great leadership -good benefits including 401k and medical,-change in leadership - split days off,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Solid company,5.0,"Feb 19, 2025",Leasing multiple sites from one location.,No in person activities with residents and touring.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
good benefits. out of touch leadership,3.0,"Dec 13, 2024",Discount off housing. Decent bonuses.,Leadership removed from normal operations. Company has been making decisions that increase workload for all but the higher ups. Clients unhappy with changes.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Good Place to Work,5.0,"Jun 25, 2024","The company does care about the employees. I personally heard the story about a colleague who is a mid-senior level manager who had a serious medical condition and had to be out for almost a year. When he came back, he was still in a leadership position, and was later promoted. There is a good work-life balance. And from what I heard, the company does care about removing the gender pay gap.","To folks coming from a startup or a non-public company, it might feel like there is too much red tape. But that's part of what a large publicly traded company is about.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
,3.0,"Jan 29, 2025",This company has midlevel pay and benefits,Leadership change and new company culture has weakened this corporation.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
You get out what you put in,5.0,"Jan 5, 2025",The feedback is great. Experience is unlike any other.,"It is a high demand, high paced job. At times, understaffed.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
A Rewarding 20-Year Journey with Essex,5.0,"May 17, 2024","I have had the pleasure of working with Essex for 20 years, and the experience has truly transformed me in many ways. Essex is a company that genuinely cares about its employees and listens to what we have to say. I started my career with Essex as a Leasing","ultant and have grown to become a General Community Manager. Throughout my journey, I have received continuous support, training, and opportunities for growth. The company’s commitment to professional development and employee well-being is evident in everything they do. Essex fosters a positive and inclusive work environment where employees feel valued and heard. The collaborative culture and strong sense of community make it a great place to work. I am grateful for the experiences, relationships, and skills I have gained over the years. If you are looking for a company that invests in your growth and truly cares about its employees, I highly recommend Essex.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Positive Experience Overall,4.0,"Sep 18, 2024","- Bonuses were decent (I think 15%-25% of your base salary) and I thought base pay was reasonable. - For East Bay workers, San Mateo corporate office is centrally located near San Mateo Bridge. - I was able to rent an apartment from the company and got a 20% discount on my rent for being an employee. - There are opportunities to move up through the Company if that is what you want",- No equity compensation for below Director (however they make up for it with good bonuses),"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Wish it paid better,4.0,"Sep 27, 2024",Great team and diversity. Direct manger is organized and supportive. Met the corp manager and she was nice. She checks in and bring us snacks. Other Benefits rock!,The pay can be better. Health insurance is on the higher side since I came from a place that I paid 25.00 a month on health prem. Commute is long. Had to move many teams around.,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Such a terrible company to work for,1.0,"Aug 25, 2024",You get a housing discount (just like any other property management company),"This company does not care about its employees. They claim to care but it is untrue. It’s always about the bottom line, no the residents that pay rent or the employees that work tirelessly to make the properties run smooth. People have quit left and right because of bad management. Would never recommend any of my friends to work for Essex. They will burn you to the ground.","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
"Virtual Leasing, Numbers game",1.0,"Nov 24, 2024",They offer a discounts if you live on one of their properties,"You have 0 control over almost every factor. It becomes a numbers game Not being onsite leads to so many unexpected obstacles like: units not being ready to tour, sending the prospects to rented units, not knowing if the prospect has actually arrived","Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
Constant Changes,2.0,"Dec 14, 2024",PTO/Benefits. The friendships I’ve built over the years.,tant Changes,"Essex Property Trust, Inc.",ESS,Residential,2025-11-20,https://www.glassdoor.com/Reviews/Essex-Property-Trust-Reviews-E3630.htm
